X,Y,LATITUDE,LONGITUDE,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
829413.258,7854367.353,"70° 34' 35.56"" N","150° 05' 47.49"" W",,7,SM,0.013,0.5761,15.2229,4.672646,10,24,2008,7,57,3,2.060059,1.00E+25,1.00E+25
829425.959,7854383.529,"70° 34' 36.02"" N","150° 05' 46.05"" W",,7,SM,0.0127,0.5888,15.2356,4.578779,10,24,2008,7,57,13,3.02124,1.00E+25,1.00E+25
829436.384,7854404.071,"70° 34' 36.62"" N","150° 05' 44.76"" W",,7,SM,0.0142,0.6031,15.2498,5.129972,10,24,2008,7,57,23,1.579346,1.00E+25,1.00E+25
829444.546,7854425.973,"70° 34' 37.28"" N","150° 05' 43.66"" W",,7,SM,0.0145,0.6175,15.2643,5.204829,10,24,2008,7,57,33,1.098633,1.00E+25,1.00E+25
829448.352,7854448.925,"70° 34' 38.00"" N","150° 05' 42.97"" W",,7,SM,0.0144,0.6319,15.2787,5.181743,10,24,2008,7,57,43,-0.343384,1.00E+25,1.00E+25
829448.018,7854472.393,"70° 34' 38.75"" N","150° 05' 42.67"" W",,7,SM,0.0145,0.6465,15.2932,5.227642,10,24,2008,7,57,53,0.137451,1.00E+25,1.00E+25
829444.174,7854494.59,"70° 34' 39.47"" N","150° 05' 42.73"" W",,7,SM,0.0139,0.6604,15.3071,5.017712,10,24,2008,7,58,3,0.618042,1.00E+25,1.00E+25
829435.586,7854514.581,"70° 34' 40.15"" N","150° 05' 43.27"" W",,7,SM,0.0135,0.6739,15.3206,4.846039,10,24,2008,7,58,13,1.098633,1.00E+25,1.00E+25
829426.553,7854532.061,"70° 34' 40.75"" N","150° 05' 43.89"" W",,7,SM,0.0122,0.686,15.3328,4.382014,10,24,2008,7,58,23,-3.227295,1.00E+25,1.00E+25
829411.781,7854546.434,"70° 34' 41.28"" N","150° 05' 45.10"" W",,7,SM,0.0127,0.6988,15.3455,4.589415,10,24,2008,7,58,33,-4.188599,1.00E+25,1.00E+25
829395.255,7854558.291,"70° 34' 41.74"" N","150° 05' 46.51"" W",,7,SM,0.0126,0.7114,15.3581,4.528827,10,24,2008,7,58,43,-1.785278,1.00E+25,1.00E+25
829376.896,7854566.867,"70° 34' 42.10"" N","150° 05' 48.15"" W",,7,SM,0.0125,0.7239,15.3706,4.511006,10,24,2008,7,58,53,-4.188599,1.00E+25,1.00E+25
829357.126,7854571.849,"70° 34' 42.35"" N","150° 05' 49.98"" W",,7,SM,0.0126,0.7365,15.3832,4.537909,10,24,2008,7,59,3,-2.746704,1.00E+25,1.00E+25
829336.671,7854570.896,"70° 34' 42.41"" N","150° 05' 51.95"" W",,7,SM,0.0127,0.7491,15.3959,4.558065,10,24,2008,7,59,13,-3.227295,1.00E+25,1.00E+25
829315.185,7854563.771,"70° 34' 42.29"" N","150° 05' 54.11"" W",,7,SM,0.014,0.7631,15.4099,5.03831,10,24,2008,7,59,23,-3.227295,1.00E+25,1.00E+25
829293.826,7854550.269,"70° 34' 41.96"" N","150° 05' 56.35"" W",,7,SM,0.0156,0.7788,15.4255,5.624616,10,24,2008,7,59,33,1.098633,1.00E+25,1.00E+25
829273.197,7854536.498,"70° 34' 41.62"" N","150° 05' 58.52"" W",,7,SM,0.0153,0.7941,15.4408,5.521339,10,24,2008,7,59,43,1.579346,1.00E+25,1.00E+25
829249.789,7854522.882,"70° 34' 41.29"" N","150° 06' 00.96"" W",,7,SM,0.0167,0.8108,15.4576,6.027806,10,24,2008,7,59,53,3.02124,1.00E+25,1.00E+25
829226.77,7854508.759,"70° 34' 40.95"" N","150° 06' 03.36"" W",,7,SM,0.0167,0.8275,15.4743,6.011678,10,24,2008,8,0,3,3.02124,1.00E+25,1.00E+25
829203.383,7854497.968,"70° 34' 40.72"" N","150° 06' 05.76"" W",,7,SM,0.0159,0.8435,15.4902,5.732951,10,24,2008,8,0,13,-0.824097,1.00E+25,1.00E+25
829178.049,7854487.642,"70° 34' 40.51"" N","150° 06' 08.33"" W",,7,SM,0.0169,0.8604,15.5071,6.089215,10,24,2008,8,0,23,-1.304688,1.00E+25,1.00E+25
829153.091,7854477.748,"70° 34' 40.31"" N","150° 06' 10.86"" W",,7,SM,0.0166,0.877,15.5237,5.976035,10,24,2008,8,0,33,-2.265991,1.00E+25,1.00E+25
829124.755,7854468.674,"70° 34' 40.15"" N","150° 06' 13.71"" W",,7,SM,0.0184,0.8954,15.5421,6.622487,10,24,2008,8,0,43,-2.265991,1.00E+25,1.00E+25
829099.564,7854461.193,"70° 34' 40.03"" N","150° 06' 16.23"" W",,7,SM,0.0162,0.9116,15.5584,5.848859,10,24,2008,8,0,53,-1.785278,1.00E+25,1.00E+25
829071.219,7854455.127,"70° 34' 39.97"" N","150° 06' 19.03"" W",,7,SM,0.0179,0.9295,15.5763,6.451042,10,24,2008,8,1,3,-0.824097,1.00E+25,1.00E+25
829037.985,7854452.104,"70° 34' 40.03"" N","150° 06' 22.26"" W",,7,SM,0.0206,0.9502,15.5969,7.428037,10,24,2008,8,1,13,-0.824097,1.00E+25,1.00E+25
829010.502,7854451.246,"70° 34' 40.13"" N","150° 06' 24.90"" W",,7,SM,0.017,0.9672,15.6139,6.119998,10,24,2008,8,1,23,-0.824097,1.00E+25,1.00E+25
828981.5,7854452.611,"70° 34' 40.31"" N","150° 06' 27.66"" W",,7,SM,0.018,0.9851,15.6319,6.462001,10,24,2008,8,1,33,0.618042,1.00E+25,1.00E+25
828955.339,7854458.91,"70° 34' 40.64"" N","150° 06' 30.08"" W",,7,SM,0.0166,1.0018,15.6485,5.989498,10,24,2008,8,1,43,0.137451,1.00E+25,1.00E+25
828925.834,7854467.538,"70° 34' 41.05"" N","150° 06' 32.79"" W",,7,SM,0.019,1.0208,15.6675,6.843555,10,24,2008,8,1,53,0.137451,1.00E+25,1.00E+25
828900.84,7854479.09,"70° 34' 41.54"" N","150° 06' 35.02"" W",,7,SM,0.017,1.0378,15.6845,6.129626,10,24,2008,8,2,3,-0.343384,1.00E+25,1.00E+25
828874.859,7854491.814,"70° 34' 42.07"" N","150° 06' 37.33"" W",,7,SM,0.0179,1.0557,15.7024,6.440115,10,24,2008,8,2,13,-0.343384,1.00E+25,1.00E+25
828847.899,7854502.699,"70° 34' 42.54"" N","150° 06' 39.76"" W",,7,SM,0.018,1.0737,15.7204,6.472554,10,24,2008,8,2,23,0.137451,1.00E+25,1.00E+25
828820.851,7854515.454,"70° 34' 43.07"" N","150° 06' 42.17"" W",,7,SM,0.0185,1.0922,15.7389,6.657383,10,24,2008,8,2,33,1.579346,1.00E+25,1.00E+25
828794.749,7854528.159,"70° 34' 43.60"" N","150° 06' 44.49"" W",,7,SM,0.018,1.1101,15.7569,6.46276,10,24,2008,8,2,43,2.060059,1.00E+25,1.00E+25
828767.648,7854537.897,"70° 34' 44.04"" N","150° 06' 46.95"" W",,7,SM,0.0178,1.1279,15.7747,6.410897,10,24,2008,8,2,53,2.060059,1.00E+25,1.00E+25
828738.74,7854544.169,"70° 34' 44.38"" N","150° 06' 49.63"" W",,7,SM,0.0183,1.1462,15.793,6.584483,10,24,2008,8,3,3,2.540649,1.00E+25,1.00E+25
828710.769,7854550.017,"70° 34' 44.69"" N","150° 06' 52.23"" W",,7,SM,0.0177,1.1639,15.8106,6.360203,10,24,2008,8,3,13,3.02124,1.00E+25,1.00E+25
828683.292,7854555.936,"70° 34' 45.01"" N","150° 06' 54.78"" W",,7,SM,0.0174,1.1813,15.828,6.256809,10,24,2008,8,3,23,2.540649,1.00E+25,1.00E+25
828655.139,7854561.756,"70° 34' 45.33"" N","150° 06' 57.40"" W",,7,SM,0.0178,1.199,15.8458,6.398977,10,24,2008,8,3,33,2.060059,1.00E+25,1.00E+25
828627.483,7854568.027,"70° 34' 45.66"" N","150° 06' 59.96"" W",,7,SM,0.0175,1.2166,15.8633,6.312055,10,24,2008,8,3,43,2.060059,1.00E+25,1.00E+25
828599.666,7854573.71,"70° 34' 45.97"" N","150° 07' 02.55"" W",,7,SM,0.0176,1.2341,15.8809,6.31998,10,24,2008,8,3,53,2.060059,1.00E+25,1.00E+25
828571.344,7854578.566,"70° 34' 46.26"" N","150° 07' 05.19"" W",,7,SM,0.0178,1.2519,15.8986,6.396188,10,24,2008,8,4,3,3.02124,1.00E+25,1.00E+25
828541.987,7854581.953,"70° 34' 46.51"" N","150° 07' 07.96"" W",,7,SM,0.0183,1.2702,15.9169,6.577831,10,24,2008,8,4,13,3.982666,1.00E+25,1.00E+25
828514.292,7854587.655,"70° 34' 46.82"" N","150° 07' 10.53"" W",,7,SM,0.0175,1.2877,15.9344,6.294008,10,24,2008,8,4,23,3.02124,1.00E+25,1.00E+25
828486.396,7854589.188,"70° 34' 47.00"" N","150° 07' 13.19"" W",,7,SM,0.0173,1.3049,15.9517,6.218141,10,24,2008,8,4,33,3.982666,1.00E+25,1.00E+25
828457.456,7854593.577,"70° 34' 47.27"" N","150° 07' 15.90"" W",,7,SM,0.0181,1.323,15.9698,6.515629,10,24,2008,8,4,43,2.060059,1.00E+25,1.00E+25
828427.227,7854596.085,"70° 34' 47.50"" N","150° 07' 18.76"" W",,7,SM,0.0188,1.3418,15.9885,6.751443,10,24,2008,8,4,53,1.098633,1.00E+25,1.00E+25
828399.263,7854595.54,"70° 34' 47.61"" N","150° 07' 21.45"" W",,7,SM,0.0173,1.3591,16.0058,6.225179,10,24,2008,8,5,3,2.060059,1.00E+25,1.00E+25
828370.855,7854594.178,"70° 34' 47.70"" N","150° 07' 24.19"" W",,7,SM,0.0176,1.3767,16.0234,6.329811,10,24,2008,8,5,13,2.060059,1.00E+25,1.00E+25
828344.049,7854591.734,"70° 34' 47.75"" N","150° 07' 26.79"" W",,7,SM,0.0166,1.3933,16.04,5.991346,10,24,2008,8,5,23,1.579346,1.00E+25,1.00E+25
828319.633,7854581.554,"70° 34' 47.54"" N","150° 07' 29.28"" W",,7,SM,0.0164,1.4097,16.0564,5.888066,10,24,2008,8,5,33,4.943848,1.00E+25,1.00E+25
828293.415,7854574.683,"70° 34' 47.44"" N","150° 07' 31.89"" W",,7,SM,0.0168,1.4264,16.0731,6.032539,10,24,2008,8,5,43,4.943848,1.00E+25,1.00E+25
828266.453,7854567.327,"70° 34' 47.33"" N","150° 07' 34.58"" W",,7,SM,0.0173,1.4437,16.0904,6.220083,10,24,2008,8,5,53,5.424561,1.00E+25,1.00E+25
828238.491,7854555.308,"70° 34' 47.08"" N","150° 07' 37.43"" W",,7,SM,0.0188,1.4625,16.1092,6.774901,10,24,2008,8,6,3,6.866455,1.00E+25,1.00E+25
828213.659,7854544.127,"70° 34' 46.84"" N","150° 07' 39.96"" W",,7,SM,0.0168,1.4793,16.1261,6.061819,10,24,2008,8,6,13,6.866455,1.00E+25,1.00E+25
828190.313,7854530.908,"70° 34' 46.53"" N","150° 07' 42.39"" W",,7,SM,0.0166,1.4959,16.1427,5.971415,10,24,2008,8,6,23,4.943848,1.00E+25,1.00E+25
828167.547,7854515.893,"70° 34' 46.16"" N","150° 07' 44.78"" W",,7,SM,0.0169,1.5128,16.1595,6.070787,10,24,2008,8,6,33,3.501953,1.00E+25,1.00E+25
828146.182,7854497.323,"70° 34' 45.67"" N","150° 07' 47.09"" W",,7,SM,0.0175,1.5303,16.177,6.302295,10,24,2008,8,6,43,3.501953,1.00E+25,1.00E+25
828126.071,7854477.432,"70° 34' 45.13"" N","150° 07' 49.30"" W",,7,SM,0.0175,1.5478,16.1945,6.296973,10,24,2008,8,6,53,2.540649,1.00E+25,1.00E+25
828103.439,7854461.496,"70° 34' 44.72"" N","150° 07' 51.69"" W",,7,SM,0.0171,1.5649,16.2116,6.161504,10,24,2008,8,7,3,4.463257,1.00E+25,1.00E+25
828080.707,7854446.675,"70° 34' 44.36"" N","150° 07' 54.08"" W",,7,SM,0.0168,1.5817,16.2284,6.040954,10,24,2008,8,7,13,3.501953,1.00E+25,1.00E+25
828055.689,7854435.47,"70° 34' 44.12"" N","150° 07' 56.64"" W",,7,SM,0.0169,1.5986,16.2454,6.101815,10,24,2008,8,7,23,2.060059,1.00E+25,1.00E+25
828029.829,7854426.585,"70° 34' 43.96"" N","150° 07' 59.24"" W",,7,SM,0.0169,1.6155,16.2623,6.086273,10,24,2008,8,7,33,1.579346,1.00E+25,1.00E+25
828003.3,7854419.672,"70° 34' 43.86"" N","150° 08' 01.88"" W",,7,SM,0.0169,1.6325,16.2792,6.101342,10,24,2008,8,7,43,1.098633,1.00E+25,1.00E+25
827975.408,7854416.509,"70° 34' 43.89"" N","150° 08' 04.60"" W",,7,SM,0.0174,1.6498,16.2966,6.247821,10,24,2008,8,7,53,1.098633,1.00E+25,1.00E+25
827948.029,7854416.245,"70° 34' 44.01"" N","150° 08' 07.23"" W",,7,SM,0.0169,1.6668,16.3135,6.094272,10,24,2008,8,8,3,1.098633,1.00E+25,1.00E+25
827919.83,7854419.434,"70° 34' 44.24"" N","150° 08' 09.89"" W",,7,SM,0.0175,1.6843,16.3311,6.316924,10,24,2008,8,8,13,2.060059,1.00E+25,1.00E+25
827893.537,7854423.28,"70° 34' 44.49"" N","150° 08' 12.35"" W",,7,SM,0.0164,1.7008,16.3475,5.914868,10,24,2008,8,8,23,1.098633,1.00E+25,1.00E+25
827865.72,7854430.665,"70° 34' 44.86"" N","150° 08' 14.91"" W",,7,SM,0.0178,1.7185,16.3653,6.406166,10,24,2008,8,8,33,1.098633,1.00E+25,1.00E+25
827839.129,7854441.239,"70° 34' 45.32"" N","150° 08' 17.31"" W",,7,SM,0.0177,1.7362,16.383,6.371075,10,24,2008,8,8,43,2.060059,1.00E+25,1.00E+25
827813.628,7854451.599,"70° 34' 45.77"" N","150° 08' 19.61"" W",,7,SM,0.017,1.7533,16.4,6.126877,10,24,2008,8,8,53,1.579346,1.00E+25,1.00E+25
827788.658,7854465.611,"70° 34' 46.33"" N","150° 08' 21.81"" W",,7,SM,0.0177,1.771,16.4177,6.374745,10,24,2008,8,9,3,-1.785278,1.00E+25,1.00E+25
827763.99,7854482.677,"70° 34' 46.99"" N","150° 08' 23.93"" W",,7,SM,0.0186,1.7895,16.4363,6.678688,10,24,2008,8,9,13,-3.227295,1.00E+25,1.00E+25
827741.263,7854500.593,"70° 34' 47.67"" N","150° 08' 25.86"" W",,7,SM,0.0179,1.8074,16.4542,6.44376,10,24,2008,8,9,23,-4.188599,1.00E+25,1.00E+25
827719.642,7854520.366,"70° 34' 48.40"" N","150° 08' 27.65"" W",,7,SM,0.0181,1.8255,16.4723,6.524188,10,24,2008,8,9,33,-3.707886,1.00E+25,1.00E+25
827700.843,7854539.236,"70° 34' 49.09"" N","150° 08' 29.19"" W",,7,SM,0.0165,1.842,16.4888,5.931231,10,24,2008,8,9,43,-2.746704,1.00E+25,1.00E+25
827683.148,7854556.576,"70° 34' 49.73"" N","150° 08' 30.64"" W",,7,SM,0.0153,1.8573,16.5041,5.51692,10,24,2008,8,9,53,-3.707886,1.00E+25,1.00E+25
827662.409,7854579.3,"70° 34' 50.55"" N","150° 08' 32.31"" W",,7,SM,0.019,1.8764,16.5231,6.851192,10,24,2008,8,10,3,-6.111206,1.00E+25,1.00E+25
827648.505,7854590.425,"70° 34' 50.97"" N","150° 08' 33.48"" W",,7,SM,0.011,1.8874,16.5341,3.964756,10,24,2008,8,10,13,3.02124,1.00E+25,1.00E+25
827624.224,7854613.381,"70° 34' 51.82"" N","150° 08' 35.49"" W",,7,SM,0.0207,1.9081,16.5548,7.440442,10,24,2008,8,10,23,5.424561,1.00E+25,1.00E+25
827598.942,7854633.369,"70° 34' 52.57"" N","150° 08' 37.63"" W",,7,SM,0.0199,1.928,16.5747,7.176064,10,24,2008,8,10,33,6.866455,1.00E+25,1.00E+25
827573.428,7854652.382,"70° 34' 53.30"" N","150° 08' 39.81"" W",,7,SM,0.0197,1.9477,16.5944,7.084742,10,24,2008,8,10,43,6.866455,1.00E+25,1.00E+25
827544.937,7854667.384,"70° 34' 53.91"" N","150° 08' 42.33"" W",,7,SM,0.0199,1.9676,16.6143,7.168653,10,24,2008,8,10,53,8.308594,1.00E+25,1.00E+25
827518.246,7854679.075,"70° 34' 54.41"" N","150° 08' 44.72"" W",,7,SM,0.018,1.9856,16.6323,6.486994,10,24,2008,8,11,3,7.347168,1.00E+25,1.00E+25
827490.87,7854689.915,"70° 34' 54.88"" N","150° 08' 47.19"" W",,7,SM,0.0182,2.0038,16.6506,6.555131,10,24,2008,8,11,13,6.866455,1.00E+25,1.00E+25
827464.132,7854700.66,"70° 34' 55.35"" N","150° 08' 49.61"" W",,7,SM,0.0178,2.0216,16.6684,6.415082,10,24,2008,8,11,23,6.866455,1.00E+25,1.00E+25
827438.775,7854711.796,"70° 34' 55.82"" N","150° 08' 51.88"" W",,7,SM,0.0171,2.0388,16.6855,6.165274,10,24,2008,8,11,33,8.308594,1.00E+25,1.00E+25
827412.653,7854726.018,"70° 34' 56.40"" N","150° 08' 54.18"" W",,7,SM,0.0184,2.0572,16.7039,6.62176,10,24,2008,8,11,43,7.347168,1.00E+25,1.00E+25
827388.272,7854738.616,"70° 34' 56.92"" N","150° 08' 56.34"" W",,7,SM,0.017,2.0741,16.7209,6.109644,10,24,2008,8,11,53,9.269897,1.00E+25,1.00E+25
827362.218,7854751.532,"70° 34' 57.45"" N","150° 08' 58.66"" W",,7,SM,0.018,2.0921,16.7388,6.474087,10,24,2008,8,12,3,8.789185,1.00E+25,1.00E+25
827336.691,7854763.396,"70° 34' 57.95"" N","150° 09' 00.94"" W",,7,SM,0.0174,2.1095,16.7563,6.266326,10,24,2008,8,12,13,7.347168,1.00E+25,1.00E+25
827295.016,7854780.415,"70° 34' 58.69"" N","150° 09' 04.70"" W",,7,SM,0.0278,2.1374,16.7841,10.021603,10,24,2008,8,12,23,35.225464,1.00E+25,1.00E+25
827278.126,7854777.371,"70° 34' 58.67"" N","150° 09' 06.36"" W",,7,SM,0.0106,2.148,16.7947,3.819557,10,24,2008,8,12,33,10.231201,1.00E+25,1.00E+25
827253.202,7854780.484,"70° 34' 58.88"" N","150° 09' 08.70"" W",,7,SM,0.0155,2.1635,16.8102,5.591487,10,24,2008,8,12,43,8.308594,1.00E+25,1.00E+25
827228.411,7854779.666,"70° 34' 58.97"" N","150° 09' 11.09"" W",,7,SM,0.0153,2.1788,16.8256,5.520234,10,24,2008,8,12,53,8.308594,1.00E+25,1.00E+25
827204.605,7854774.292,"70° 34' 58.91"" N","150° 09' 13.45"" W",,7,SM,0.0151,2.1939,16.8407,5.432031,10,24,2008,8,13,3,7.827881,1.00E+25,1.00E+25
827181.446,7854767.506,"70° 34' 58.81"" N","150° 09' 15.77"" W",,7,SM,0.0149,2.2088,16.8556,5.371804,10,24,2008,8,13,13,8.789185,1.00E+25,1.00E+25
827158.983,7854757.249,"70° 34' 58.58"" N","150° 09' 18.06"" W",,7,SM,0.0153,2.2241,16.8708,5.496742,10,24,2008,8,13,23,10.231201,1.00E+25,1.00E+25
827138.601,7854740.902,"70° 34' 58.16"" N","150° 09' 20.25"" W",,7,SM,0.0162,2.2403,16.887,5.8163,10,24,2008,8,13,33,9.75061,1.00E+25,1.00E+25
827119.532,7854724.56,"70° 34' 57.73"" N","150° 09' 22.31"" W",,7,SM,0.0155,2.2558,16.9025,5.590651,10,24,2008,8,13,43,8.308594,1.00E+25,1.00E+25
827097.728,7854707.252,"70° 34' 57.28"" N","150° 09' 24.64"" W",,7,SM,0.0172,2.273,16.9197,6.19752,10,24,2008,8,13,53,10.231201,1.00E+25,1.00E+25
827076.277,7854690.937,"70° 34' 56.86"" N","150° 09' 26.93"" W",,7,SM,0.0167,2.2897,16.9364,5.999464,10,24,2008,8,14,3,10.711792,1.00E+25,1.00E+25
827053.845,7854674.477,"70° 34' 56.44"" N","150° 09' 29.31"" W",,7,SM,0.0172,2.3069,16.9536,6.19341,10,24,2008,8,14,13,8.789185,1.00E+25,1.00E+25
827029.329,7854660.723,"70° 34' 56.11"" N","150° 09' 31.85"" W",,7,SM,0.0174,2.3243,16.971,6.257756,10,24,2008,8,14,23,8.308594,1.00E+25,1.00E+25
827003.351,7854650.517,"70° 34' 55.91"" N","150° 09' 34.49"" W",,7,SM,0.0173,2.3415,16.9883,6.212399,10,24,2008,8,14,33,5.905273,1.00E+25,1.00E+25
826977.356,7854644.259,"70° 34' 55.83"" N","150° 09' 37.07"" W",,7,SM,0.0165,2.358,17.0048,5.950814,10,24,2008,8,14,43,3.982666,1.00E+25,1.00E+25
826951.414,7854640.642,"70° 34' 55.84"" N","150° 09' 39.61"" W",,7,SM,0.0162,2.3742,17.021,5.830035,10,24,2008,8,14,53,3.02124,1.00E+25,1.00E+25
826924.68,7854640.295,"70° 34' 55.95"" N","150° 09' 42.17"" W",,7,SM,0.0165,2.3908,17.0375,5.95115,10,24,2008,8,15,3,3.02124,1.00E+25,1.00E+25
826898.318,7854640.379,"70° 34' 56.08"" N","150° 09' 44.70"" W",,7,SM,0.0163,2.4071,17.0538,5.867256,10,24,2008,8,15,13,4.463257,1.00E+25,1.00E+25
826870.761,7854646.496,"70° 34' 56.40"" N","150° 09' 47.26"" W",,7,SM,0.0175,2.4245,17.0713,6.283506,10,24,2008,8,15,23,3.982666,1.00E+25,1.00E+25
826842.664,7854654.605,"70° 34' 56.79"" N","150° 09' 49.84"" W",,7,SM,0.0181,2.4426,17.0893,6.510156,10,24,2008,8,15,33,5.424561,1.00E+25,1.00E+25
826816.024,7854665.559,"70° 34' 57.26"" N","150° 09' 52.24"" W",,7,SM,0.0178,2.4604,17.1072,6.412239,10,24,2008,8,15,43,5.424561,1.00E+25,1.00E+25
826790.055,7854677.93,"70° 34' 57.78"" N","150° 09' 54.55"" W",,7,SM,0.0178,2.4782,17.1249,6.404004,10,24,2008,8,15,53,5.424561,1.00E+25,1.00E+25
826764.329,7854690.335,"70° 34' 58.30"" N","150° 09' 56.84"" W",,7,SM,0.0177,2.4959,17.1426,6.358253,10,24,2008,8,16,3,5.424561,1.00E+25,1.00E+25
826738.301,7854706.083,"70° 34' 58.92"" N","150° 09' 59.12"" W",,7,SM,0.0188,2.5147,17.1614,6.772809,10,24,2008,8,16,13,9.75061,1.00E+25,1.00E+25
826712.537,7854722.622,"70° 34' 59.57"" N","150° 10' 01.36"" W",,7,SM,0.0189,2.5336,17.1804,6.816954,10,24,2008,8,16,23,13.595825,1.00E+25,1.00E+25
826689.497,7854736.364,"70° 35' 00.11"" N","150° 10' 03.37"" W",,7,SM,0.0166,2.5502,17.197,5.97277,10,24,2008,8,16,33,8.308594,1.00E+25,1.00E+25
826667.482,7854743.107,"70° 35' 00.43"" N","150° 10' 05.39"" W",,7,SM,0.0142,2.5644,17.2112,5.125382,10,24,2008,8,16,43,6.385864,1.00E+25,1.00E+25
826640.663,7854746.326,"70° 35' 00.66"" N","150° 10' 07.91"" W",,7,SM,0.0167,2.5811,17.2279,6.012009,10,24,2008,8,16,53,8.308594,1.00E+25,1.00E+25
826616.069,7854747.612,"70° 35' 00.82"" N","150° 10' 10.25"" W",,7,SM,0.0152,2.5964,17.2431,5.481724,10,24,2008,8,17,3,7.827881,1.00E+25,1.00E+25
826592.809,7854743.64,"70° 35' 00.80"" N","150° 10' 12.54"" W",,7,SM,0.0146,2.611,17.2577,5.252147,10,24,2008,8,17,13,6.866455,1.00E+25,1.00E+25
826570.096,7854736.363,"70° 35' 00.67"" N","150° 10' 14.82"" W",,7,SM,0.0147,2.6257,17.2725,5.308767,10,24,2008,8,17,23,6.385864,1.00E+25,1.00E+25
826547.601,7854724.603,"70° 35' 00.40"" N","150° 10' 17.14"" W",,7,SM,0.0157,2.6414,17.2881,5.650233,10,24,2008,8,17,33,6.385864,1.00E+25,1.00E+25
826527.505,7854710.561,"70° 35' 00.05"" N","150° 10' 19.27"" W",,7,SM,0.0152,2.6566,17.3033,5.457414,10,24,2008,8,17,43,6.866455,1.00E+25,1.00E+25
826509.625,7854694.21,"70° 34' 59.61"" N","150° 10' 21.21"" W",,7,SM,0.015,2.6715,17.3183,5.394112,10,24,2008,8,17,53,7.347168,1.00E+25,1.00E+25
826494.337,7854674.666,"70° 34' 59.06"" N","150° 10' 22.95"" W",,7,SM,0.0153,2.6869,17.3336,5.524446,10,24,2008,8,18,3,8.789185,1.00E+25,1.00E+25
826481.806,7854652.139,"70° 34' 58.40"" N","150° 10' 24.47"" W",,7,SM,0.0159,2.7028,17.3496,5.740438,10,24,2008,8,18,13,8.308594,1.00E+25,1.00E+25
826471.93,7854628.12,"70° 34' 57.68"" N","150° 10' 25.75"" W",,7,SM,0.0161,2.7189,17.3656,5.783276,10,24,2008,8,18,23,6.866455,1.00E+25,1.00E+25
826465.645,7854601.806,"70° 34' 56.87"" N","150° 10' 26.72"" W",,7,SM,0.0167,2.7356,17.3824,6.025476,10,24,2008,8,18,33,5.424561,1.00E+25,1.00E+25
826459.181,7854574.15,"70° 34' 56.02"" N","150° 10' 27.73"" W",,7,SM,0.0176,2.7532,17.4,6.325736,10,24,2008,8,18,43,4.943848,1.00E+25,1.00E+25
826450.996,7854547.558,"70° 34' 55.21"" N","150° 10' 28.89"" W",,7,SM,0.0172,2.7704,17.4172,6.196531,10,24,2008,8,18,53,6.866455,1.00E+25,1.00E+25
826438.824,7854521.698,"70° 34' 54.44"" N","150° 10' 30.42"" W",,7,SM,0.0177,2.7881,17.4348,6.364701,10,24,2008,8,19,3,8.308594,1.00E+25,1.00E+25
826425.117,7854498.624,"70° 34' 53.77"" N","150° 10' 32.06"" W",,7,SM,0.0166,2.8047,17.4514,5.976253,10,24,2008,8,19,13,6.385864,1.00E+25,1.00E+25
826407.862,7854478.416,"70° 34' 53.20"" N","150° 10' 34.00"" W",,7,SM,0.0164,2.8211,17.4679,5.91643,10,24,2008,8,19,23,6.385864,1.00E+25,1.00E+25
826388.002,7854461.025,"70° 34' 52.74"" N","150° 10' 36.14"" W",,7,SM,0.0163,2.8375,17.4842,5.876757,10,24,2008,8,19,33,5.424561,1.00E+25,1.00E+25
826366.163,7854446.918,"70° 34' 52.39"" N","150° 10' 38.44"" W",,7,SM,0.0161,2.8535,17.5003,5.788104,10,24,2008,8,19,43,5.905273,1.00E+25,1.00E+25
826342.744,7854435.025,"70° 34' 52.12"" N","150° 10' 40.85"" W",,7,SM,0.0162,2.8698,17.5165,5.846357,10,24,2008,8,19,53,5.424561,1.00E+25,1.00E+25
826318.734,7854424.175,"70° 34' 51.89"" N","150° 10' 43.30"" W",,7,SM,0.0163,2.8861,17.5328,5.864502,10,24,2008,8,20,3,-1.304688,1.00E+25,1.00E+25
826293.271,7854415.558,"70° 34' 51.73"" N","150° 10' 45.86"" W",,7,SM,0.0166,2.9027,17.5494,5.983229,10,24,2008,8,20,13,-7.553101,1.00E+25,1.00E+25
826270.244,7854409.554,"70° 34' 51.65"" N","150° 10' 48.16"" W",,7,SM,0.0147,2.9174,17.5641,5.297008,10,24,2008,8,20,23,-15.243652,1.00E+25,1.00E+25
826244.304,7854406.323,"70° 34' 51.67"" N","150° 10' 50.69"" W",,7,SM,0.0162,2.9336,17.5803,5.817769,10,24,2008,8,20,33,-20.050415,1.00E+25,1.00E+25
826215.448,7854406.803,"70° 34' 51.82"" N","150° 10' 53.45"" W",,7,SM,0.0178,2.9514,17.5982,6.424337,10,24,2008,8,20,43,-18.608398,1.00E+25,1.00E+25
826186.192,7854412.116,"70° 34' 52.12"" N","150° 10' 56.18"" W",,7,SM,0.0184,2.9698,17.6165,6.618058,10,24,2008,8,20,53,-10.917847,1.00E+25,1.00E+25
