Version 2:CSV
Datum:,WGS-84
ZoneOffset:,-8.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Feet)","Depth (Feet)","Temp Deg C","Units","DP","DS","DT","VP (Mi/hr)","TP"
T,,70.56569123,-150.00030815,8,19,2008,16,8,4,8.335464,1e25,1e25,"SM",0.0019,5.2102,18.1536,0.193585,36,
T,,70.56567689,-150.00028987,8,19,2008,16,9,9,-7.434354,1e25,1e25,"SM",0.0011,5.2113,18.1547,0.059579,65,
T,,70.56565602,-150.00024210,8,19,2008,16,9,36,-5.857212,1e25,1e25,"SM",0.0018,5.2131,18.1565,0.241693,27,
T,,70.56565158,-150.00025836,8,19,2008,16,10,17,-13.742121,1e25,1e25,"SM",0.0005,5.2136,18.1570,0.042470,41,
T,,70.56565451,-150.00026490,8,19,2008,16,10,24,-12.164979,1e25,1e25,"SM",0.0003,5.2138,18.1573,0.129776,7,
T,,70.56564898,-150.00029122,8,19,2008,16,10,26,-12.164979,1e25,1e25,"SM",0.0007,5.2145,18.1580,1.288217,2,
T,,70.56568201,-150.00022558,8,19,2008,16,10,35,-7.434354,1e25,1e25,"SM",0.0027,5.2173,18.1607,1.094202,9,
T,,70.56564488,-150.00025936,8,19,2008,16,11,9,-13.742121,1e25,1e25,"SM",0.0027,5.2199,18.1634,0.283819,34,
T,,70.56564253,-150.00024830,8,19,2008,16,11,19,-16.896005,1e25,1e25,"SM",0.0003,5.2202,18.1637,0.108593,10,
T,,70.56573951,-150.00033220,8,19,2008,16,11,23,2.027697,1e25,1e25,"SM",0.0070,5.2272,18.1707,6.275410,4,
T,,70.56572794,-150.00035525,8,19,2008,16,11,34,5.181580,1e25,1e25,"SM",0.0010,5.2282,18.1716,0.313828,11,
T,,70.56570573,-150.00032994,8,19,2008,16,11,51,-1.126587,1e25,1e25,"SM",0.0016,5.2298,18.1733,0.347576,17,
T,,70.56571528,-150.00024361,8,19,2008,16,12,9,3.604438,1e25,1e25,"SM",0.0021,5.2319,18.1754,0.418332,18,
T,,70.56569600,-150.00019248,8,19,2008,16,12,26,0.450955,1e25,1e25,"SM",0.0018,5.2337,18.1771,0.376195,17,
T,,70.56570598,-150.00019298,8,19,2008,16,12,48,2.027697,1e25,1e25,"SM",0.0007,5.2344,18.1778,0.112789,22,
T,,70.56572358,-150.00024746,8,19,2008,16,13,22,-1.126587,1e25,1e25,"SM",0.0017,5.2361,18.1796,0.184851,34,
T,,70.56573330,-150.00024042,8,19,2008,16,13,56,6.758722,1e25,1e25,"SM",0.0007,5.2368,18.1803,0.073167,34,
T,,70.56573071,-150.00023874,8,19,2008,16,14,23,6.758722,1e25,1e25,"SM",0.0002,5.2370,18.1805,0.024483,27,
T,,70.56570623,-150.00024126,8,19,2008,16,14,53,3.604438,1e25,1e25,"SM",0.0017,5.2387,18.1821,0.203047,30,
T,,70.56570036,-150.00022693,8,19,2008,16,15,20,-7.434354,1e25,1e25,"SM",0.0005,5.2392,18.1827,0.069655,27,
T,,70.56569332,-150.00024134,8,19,2008,16,15,48,3.604438,1e25,1e25,"SM",0.0006,5.2398,18.1833,0.075683,28,
T,,70.56570061,-150.00025048,8,19,2008,16,16,16,9.912205,1e25,1e25,"SM",0.0005,5.2403,18.1838,0.070184,28,
T,,70.56568729,-150.00027688,8,19,2008,16,16,43,2.027697,1e25,1e25,"SM",0.0011,5.2414,18.1849,0.147051,27,
T,,70.56569626,-150.00026029,8,19,2008,16,17,1,11.489348,1e25,1e25,"SM",0.0007,5.2422,18.1856,0.145542,18,
T,,70.56569525,-150.00023682,8,19,2008,16,17,41,16.219973,1e25,1e25,"SM",0.0005,5.2427,18.1862,0.048960,40,
T,,70.56569961,-150.00022768,8,19,2008,16,18,6,16.219973,1e25,1e25,"SM",0.0004,5.2431,18.1865,0.052871,25,
T,,70.56570690,-150.00020807,8,19,2008,16,18,45,20.950998,1e25,1e25,"SM",0.0007,5.2438,18.1872,0.062413,39,
T,,70.56570045,-150.00019767,8,19,2008,16,19,11,20.950998,1e25,1e25,"SM",0.0005,5.2443,18.1877,0.070050,26,
T,,70.56567421,-150.00021041,8,19,2008,16,19,46,3.604438,1e25,1e25,"SM",0.0018,5.2461,18.1896,0.188866,35,
T,,70.56570020,-150.00020128,8,19,2008,16,20,14,13.066490,1e25,1e25,"SM",0.0018,5.2479,18.1914,0.232400,28,
T,,70.56567664,-150.00023212,8,19,2008,16,20,38,8.335464,1e25,1e25,"SM",0.0018,5.2497,18.1931,0.266272,24,
T,,70.56571336,-150.00022307,8,19,2008,16,21,4,16.219973,1e25,1e25,"SM",0.0025,5.2522,18.1957,0.352402,26,
T,,70.56570657,-150.00022450,8,19,2008,16,21,23,17.797115,1e25,1e25,"SM",0.0005,5.2527,18.1962,0.089098,19,
T,,70.56567480,-150.00020421,8,19,2008,16,21,38,11.489348,1e25,1e25,"SM",0.0022,5.2549,18.1984,0.538537,15,
T,,70.56566239,-150.00020329,8,19,2008,16,22,0,8.335464,1e25,1e25,"SM",0.0009,5.2558,18.1993,0.140299,22,
T,,70.56563574,-150.00020890,8,19,2008,16,22,20,5.181580,1e25,1e25,"SM",0.0018,5.2576,18.2011,0.332310,20,
T,,70.56564362,-150.00020094,8,19,2008,16,22,41,3.604438,1e25,1e25,"SM",0.0006,5.2582,18.2017,0.098458,21,
T,,70.56564370,-150.00017052,8,19,2008,16,23,14,2.027697,1e25,1e25,"SM",0.0007,5.2589,18.2024,0.076309,33,
T,,70.56566399,-150.00018845,8,19,2008,16,23,33,3.604438,1e25,1e25,"SM",0.0015,5.2604,18.2038,0.276804,19,
T,,70.56566633,-150.00020857,8,19,2008,16,24,6,5.181580,1e25,1e25,"SM",0.0005,5.2609,18.2043,0.053462,33,
T,,70.56566290,-150.00028811,8,19,2008,16,24,45,8.335464,1e25,1e25,"SM",0.0018,5.2627,18.2062,0.170216,39,
T,,70.56566725,-150.00027990,8,19,2008,16,25,1,8.335464,1e25,1e25,"SM",0.0004,5.2631,18.2065,0.079978,16,
T,,70.56565854,-150.00027982,8,19,2008,16,25,15,11.489348,1e25,1e25,"SM",0.0006,5.2637,18.2071,0.154878,14,
T,,70.56572040,-150.00031125,8,19,2008,16,25,38,6.758722,1e25,1e25,"SM",0.0043,5.2680,18.2115,0.678469,23,
T,,70.56568226,-150.00031150,8,19,2008,16,25,59,9.912205,1e25,1e25,"SM",0.0026,5.2706,18.2141,0.451725,21,
T,,70.56565812,-150.00021092,8,19,2008,16,26,30,11.489348,1e25,1e25,"SM",0.0029,5.2735,18.2170,0.331094,31,
T,,70.56567195,-150.00013816,8,19,2008,16,26,48,9.912205,1e25,1e25,"SM",0.0019,5.2754,18.2189,0.385260,18,
T,,70.56568712,-150.00008267,8,19,2008,16,27,9,11.489348,1e25,1e25,"SM",0.0017,5.2771,18.2205,0.283040,21,
T,,70.56565678,-150.00018921,8,19,2008,16,27,30,9.912205,1e25,1e25,"SM",0.0032,5.2803,18.2238,0.552665,21,
T,,70.56566902,-150.00007714,8,19,2008,16,27,59,5.181580,1e25,1e25,"SM",0.0027,5.2830,18.2265,0.336601,29,
T,,70.56566784,-150.00016498,8,19,2008,16,28,20,14.643231,1e25,1e25,"SM",0.0020,5.2850,18.2285,0.346466,21,
T,,70.56566617,-150.00021620,8,19,2008,16,28,35,13.066490,1e25,1e25,"SM",0.0012,5.2862,18.2297,0.283929,15,
T,,70.56565242,-150.00013783,8,19,2008,16,29,9,14.643231,1e25,1e25,"SM",0.0020,5.2882,18.2317,0.215650,34,
T,,70.56565326,-150.00006306,8,19,2008,16,29,28,16.219973,1e25,1e25,"SM",0.0017,5.2900,18.2334,0.325857,19,
T,,70.56566382,-150.00012768,8,19,2008,16,29,47,19.374257,1e25,1e25,"SM",0.0017,5.2916,18.2351,0.313616,19,
T,,70.56567899,-150.00023506,8,19,2008,16,30,9,16.219973,1e25,1e25,"SM",0.0027,5.2943,18.2378,0.438832,22,
T,,70.56569315,-150.00025174,8,19,2008,16,30,37,11.489348,1e25,1e25,"SM",0.0011,5.2954,18.2388,0.135151,28,
T,,70.56571562,-150.00025190,8,19,2008,16,31,3,22.527740,1e25,1e25,"SM",0.0016,5.2969,18.2404,0.214904,26,
T,,70.56569718,-150.00020262,8,19,2008,16,31,24,19.374257,1e25,1e25,"SM",0.0017,5.2986,18.2421,0.292288,21,
T,,70.56563716,-150.00021410,8,19,2008,16,31,43,17.797115,1e25,1e25,"SM",0.0042,5.3028,18.2462,0.787262,19,
T,,70.56562384,-150.00019734,8,19,2008,16,32,9,20.950998,1e25,1e25,"SM",0.0010,5.3038,18.2472,0.138215,26,
T,,70.56560967,-150.00019633,8,19,2008,16,32,40,24.104882,1e25,1e25,"SM",0.0010,5.3047,18.2482,0.113691,31,
T,,70.56579617,-150.00065013,8,19,2008,16,32,45,24.104882,1e25,1e25,"SM",0.0166,5.3213,18.2648,11.937170,5,
T,,70.56577966,-150.00058684,8,19,2008,16,33,11,24.104882,1e25,1e25,"SM",0.0018,5.3232,18.2666,0.255991,26,
T,,70.56564949,-150.00081743,8,19,2008,16,33,17,24.104882,1e25,1e25,"SM",0.0104,5.3336,18.2771,6.263937,6,
T,,70.56562602,-150.00062582,8,19,2008,16,33,52,11.489348,1e25,1e25,"SM",0.0047,5.3383,18.2818,0.482807,35,
T,,70.56562945,-150.00040278,8,19,2008,16,34,40,6.758722,1e25,1e25,"SM",0.0051,5.3434,18.2869,0.384980,48,
T,,70.56557296,-150.00046573,8,19,2008,16,35,23,-56.320150,1e25,1e25,"SM",0.0042,5.3476,18.2911,0.348529,43,
N,,70.56669245,-150.00139922,8,19,2008,16,36,42,-158.823168,1e25,1e25,"SM",0.0803,0.0000,18.3713,3.657911,79,
T,,70.56555804,-150.00025224,8,19,2008,16,37,6,-75.243452,1e25,1e25,"SM",0.0827,0.0827,18.4540,12.404434,24,
N,,70.56567212,-150.00015073,8,19,2008,16,38,0,-57.897292,1e25,1e25,"SM",0.0082,0.0000,18.4622,0.548012,54,
T,,70.56559819,-150.00011100,8,19,2008,16,38,16,-31.088681,1e25,1e25,"SM",0.0052,0.0052,18.4674,1.167520,16,
T,,70.56558629,-150.00007723,8,19,2008,16,38,37,-7.434354,1e25,1e25,"SM",0.0011,0.0063,18.4686,0.193899,21,
T,,70.56554304,-150.00016415,8,19,2008,16,39,21,-12.164979,1e25,1e25,"SM",0.0036,0.0099,18.4722,0.294126,44,
N,,70.56558017,-149.99989450,8,19,2008,16,41,0,-12.164979,1e25,1e25,"SM",0.0067,0.0000,18.4789,0.243960,99,
T,,70.56567363,-149.99995200,8,19,2008,16,41,16,-12.164979,1e25,1e25,"SM",0.0066,0.0066,18.4855,1.483032,16,
T,,70.70403714,-148.32385484,8,19,2008,16,41,19,-12.164979,1e25,1e25,"SM",39.5709,39.5775,58.0564,47485.081173,3,
T,,70.56573481,-150.00029046,8,19,2008,16,41,24,-2.703729,1e25,1e25,"SM",39.5773,79.1548,97.6337,28495.690189,5,
T,,70.56562895,-150.00025936,8,19,2008,16,41,38,19.374257,1e25,1e25,"SM",0.0073,79.1622,97.6411,1.889823,14,
T,,70.56583540,-149.99989366,8,19,2008,16,42,10,24.104882,1e25,1e25,"SM",0.0166,79.1787,97.6576,1.862696,32,
N,,70.56573490,-150.00008896,8,19,2008,16,43,36,24.104882,1e25,1e25,"SM",0.0083,0.0000,97.6659,0.346139,86,
T,,70.56562669,-150.00015132,8,19,2008,16,44,23,24.104882,1e25,1e25,"SM",0.0076,0.0076,97.6735,0.583110,47,
T,,70.56560171,-150.00013699,8,19,2008,16,45,25,8.335464,1e25,1e25,"SM",0.0018,0.0094,97.6753,0.102019,62,
T,,70.56556173,-150.00005074,8,19,2008,16,46,13,-1.126587,1e25,1e25,"SM",0.0034,0.0128,97.6787,0.255031,48,
T,,70.56557665,-150.00007513,8,19,2008,16,46,41,-4.280471,1e25,1e25,"SM",0.0012,0.0139,97.6798,0.150878,28,
T,,70.56559517,-150.00003582,8,19,2008,16,47,7,-4.280471,1e25,1e25,"SM",0.0016,0.0155,97.6814,0.216941,26,
T,,70.56559785,-150.00001595,8,19,2008,16,47,15,-4.280471,1e25,1e25,"SM",0.0005,0.0160,97.6819,0.221784,8,
T,,70.56558997,-150.00002534,8,19,2008,16,47,44,-13.742121,1e25,1e25,"SM",0.0006,0.0166,97.6825,0.072696,29,
T,,70.56558260,-150.00007119,8,19,2008,16,48,7,-18.472747,1e25,1e25,"SM",0.0012,0.0178,97.6836,0.183252,23,
T,,70.56557556,-150.00009885,8,19,2008,16,48,21,-13.742121,1e25,1e25,"SM",0.0008,0.0186,97.6844,0.205877,14,
T,,70.56556324,-150.00012081,8,19,2008,16,48,38,-10.588238,1e25,1e25,"SM",0.0010,0.0196,97.6854,0.209598,17,
T,,70.56557396,-150.00011729,8,19,2008,16,48,53,-7.434354,1e25,1e25,"SM",0.0007,0.0203,97.6862,0.178967,15,
T,,70.56559224,-150.00018728,8,19,2008,16,49,17,-4.280471,1e25,1e25,"SM",0.0020,0.0223,97.6882,0.306778,24,
T,,70.56557572,-150.00022709,8,19,2008,16,49,25,-7.434354,1e25,1e25,"SM",0.0015,0.0238,97.6897,0.658202,8,
T,,70.56560447,-150.00019860,8,19,2008,16,49,59,-4.280471,1e25,1e25,"SM",0.0021,0.0259,97.6918,0.221472,34,
T,,70.56551537,-150.00016255,8,19,2008,16,50,41,-21.627031,1e25,1e25,"SM",0.0062,0.0321,97.6980,0.532432,42,
T,,70.56551328,-150.00019281,8,19,2008,16,51,7,-31.088681,1e25,1e25,"SM",0.0007,0.0328,97.6987,0.098382,26,
T,,70.56549492,-150.00013808,8,19,2008,16,51,26,-27.935198,1e25,1e25,"SM",0.0018,0.0346,97.7005,0.338512,19,
T,,70.56337682,-150.00302891,8,19,2008,16,51,30,-27.935198,1e25,1e25,"SM",0.1607,0.1953,97.8612,144.658504,4,
T,,70.56281397,-150.00407422,8,19,2008,16,51,36,-27.935198,1e25,1e25,"SM",0.0457,0.2411,97.9069,27.429684,6,
T,,70.56568888,-150.00005946,8,19,2008,16,52,16,-24.780514,1e25,1e25,"SM",0.2190,0.4601,98.1260,19.713178,40,
T,,70.56561898,-150.00008008,8,19,2008,16,52,27,-21.627031,1e25,1e25,"SM",0.0049,0.4649,98.1308,1.588314,11,
N,,70.56566809,-150.00011536,8,19,2008,17,18,48,110.838082,1e25,1e25,"SM",0.0035,0.0000,98.1343,0.007945,1581,
T,,70.56565594,-150.00018954,8,19,2008,17,19,4,31.990191,1e25,1e25,"SM",0.0019,0.0019,98.1362,0.427697,16,
T,,70.56565795,-150.00016255,8,19,2008,17,19,33,30.413049,1e25,1e25,"SM",0.0006,0.0025,98.1369,0.078933,29,
T,,70.56564739,-150.00013464,8,19,2008,17,19,51,27.259166,1e25,1e25,"SM",0.0010,0.0035,98.1378,0.194341,18,
T,,70.56568754,-150.00022290,8,19,2008,17,20,13,17.797115,1e25,1e25,"SM",0.0034,0.0069,98.1413,0.562405,22,
T,,70.56572056,-150.00038593,8,19,2008,17,21,30,11.489348,1e25,1e25,"SM",0.0044,0.0113,98.1457,0.205146,77,
T,,70.56570279,-150.00024629,8,19,2008,17,22,34,9.912205,1e25,1e25,"SM",0.0034,0.0148,98.1491,0.193333,64,
T,,70.56571260,-150.00030295,8,19,2008,17,23,26,11.489348,1e25,1e25,"SM",0.0015,0.0162,98.1506,0.101651,52,
T,,70.56570958,-150.00028786,8,19,2008,17,23,55,8.335464,1e25,1e25,"SM",0.0004,0.0166,98.1510,0.050237,29,
T,,70.56568578,-150.00022533,8,19,2008,17,25,12,0.450955,1e25,1e25,"SM",0.0022,0.0188,98.1531,0.102127,77,
T,,70.56567446,-150.00017856,8,19,2008,17,25,50,6.758722,1e25,1e25,"SM",0.0013,0.0202,98.1545,0.125946,38,
T,,70.56561881,-150.00024495,8,19,2008,17,28,50,8.335464,1e25,1e25,"SM",0.0041,0.0243,98.1586,0.082744,180,
T,,70.56566902,-150.00014931,8,19,2008,17,31,11,11.489348,1e25,1e25,"SM",0.0041,0.0284,98.1627,0.104861,141,
T,,70.56570363,-150.00028610,8,19,2008,17,31,51,9.912205,1e25,1e25,"SM",0.0040,0.0324,98.1667,0.355588,40,
T,,70.56572752,-150.00040563,8,19,2008,17,32,30,0.450955,1e25,1e25,"SM",0.0032,0.0356,98.1699,0.295884,39,
T,,70.56568989,-150.00034092,8,19,2008,17,33,18,-4.280471,1e25,1e25,"SM",0.0030,0.0386,98.1729,0.224681,48,
