X,Y,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
877414.522,7853638.304,,7,SM,0.0185,10.7183,10.7183,6.665331,10,21,2008,20,37,48,3.501953,1.00E+25,1.00E+25
877442.348,7853634.514,,7,SM,0.0174,10.7356,10.7356,6.248463,10,21,2008,20,37,58,3.501953,1.00E+25,1.00E+25
877469.404,7853632.293,,7,SM,0.0168,10.7524,10.7524,6.040092,10,21,2008,20,38,8,3.02124,1.00E+25,1.00E+25
877496.158,7853628.888,,7,SM,0.0167,10.7691,10.7691,6.000314,10,21,2008,20,38,18,1.579346,1.00E+25,1.00E+25
877525.765,7853625.022,,7,SM,0.0185,10.7875,10.7875,6.643129,10,21,2008,20,38,28,3.501953,1.00E+25,1.00E+25
877553.842,7853619.009,,7,SM,0.0177,10.8053,10.8053,6.388943,10,21,2008,20,38,38,3.982666,1.00E+25,1.00E+25
877582.073,7853613.210,,7,SM,0.0178,10.8231,10.8231,6.412429,10,21,2008,20,38,48,3.501953,1.00E+25,1.00E+25
877610.822,7853608.823,,7,SM,0.018,10.8411,10.8411,6.470622,10,21,2008,20,38,58,4.943848,1.00E+25,1.00E+25
877638.895,7853605.077,,7,SM,0.0175,10.8586,10.8586,6.301463,10,21,2008,20,39,8,4.463257,1.00E+25,1.00E+25
877667.367,7853601.209,,7,SM,0.0178,10.8763,10.8763,6.393075,10,21,2008,20,39,18,4.943848,1.00E+25,1.00E+25
877694.433,7853595.970,,7,SM,0.017,10.8934,10.8934,6.133606,10,21,2008,20,39,28,3.982666,1.00E+25,1.00E+25
877721.835,7853590.223,,7,SM,0.0173,10.9107,10.9107,6.229912,10,21,2008,20,39,38,3.982666,1.00E+25,1.00E+25
877750.214,7853586.907,,7,SM,0.0177,10.9283,10.9283,6.357158,10,21,2008,20,39,48,3.982666,1.00E+25,1.00E+25
877777.620,7853580.783,,7,SM,0.0174,10.9457,10.9457,6.247964,10,21,2008,20,39,58,3.982666,1.00E+25,1.00E+25
877803.919,7853574.472,,7,SM,0.0167,10.9624,10.9624,6.018159,10,21,2008,20,40,8,3.02124,1.00E+25,1.00E+25
877831.386,7853567.603,,7,SM,0.0175,10.9799,10.9799,6.299921,10,21,2008,20,40,18,3.501953,1.00E+25,1.00E+25
877859.096,7853562.664,,7,SM,0.0174,10.9973,10.9973,6.26236,10,21,2008,20,40,28,3.02124,1.00E+25,1.00E+25
877887.572,7853557.667,,7,SM,0.0179,11.0152,11.0152,6.4327,10,21,2008,20,40,38,3.501953,1.00E+25,1.00E+25
877915.038,7853552.310,,7,SM,0.0173,11.0325,11.0325,6.226101,10,21,2008,20,40,48,3.02124,1.00E+25,1.00E+25
877943.025,7853547.231,,7,SM,0.0176,11.05,11.05,6.32856,10,21,2008,20,40,58,3.02124,1.00E+25,1.00E+25
877971.409,7853542.785,,7,SM,0.0178,11.0678,11.0678,6.39217,10,21,2008,20,41,8,3.982666,1.00E+25,1.00E+25
877999.606,7853539.441,,7,SM,0.0175,11.0853,11.0853,6.31755,10,21,2008,20,41,18,3.982666,1.00E+25,1.00E+25
878026.880,7853536.319,,7,SM,0.017,11.1023,11.1023,6.108372,10,21,2008,20,41,28,3.02124,1.00E+25,1.00E+25
878054.223,7853532.076,,7,SM,0.0171,11.1194,11.1194,6.155964,10,21,2008,20,41,38,2.060059,1.00E+25,1.00E+25
878082.697,7853527.836,,7,SM,0.0178,11.1372,11.1372,6.405502,10,21,2008,20,41,48,2.540649,1.00E+25,1.00E+25
878111.263,7853524.933,,7,SM,0.0177,11.1549,11.1549,6.388063,10,21,2008,20,41,58,2.540649,1.00E+25,1.00E+25
878140.103,7853521.511,,7,SM,0.018,11.1729,11.1729,6.462108,10,21,2008,20,42,8,3.501953,1.00E+25,1.00E+25
878168.853,7853519.019,,7,SM,0.0178,11.1907,11.1907,6.420097,10,21,2008,20,42,18,3.982666,1.00E+25,1.00E+25
878197.136,7853518.147,,7,SM,0.0175,11.2082,11.2082,6.29575,10,21,2008,20,42,28,3.982666,1.00E+25,1.00E+25
878224.683,7853517.528,,7,SM,0.017,11.2252,11.2252,6.130383,10,21,2008,20,42,38,3.501953,1.00E+25,1.00E+25
878253.433,7853514.282,,7,SM,0.0179,11.2431,11.2431,6.4373,10,21,2008,20,42,48,3.02124,1.00E+25,1.00E+25
878282.829,7853510.955,,7,SM,0.0183,11.2614,11.2614,6.581769,10,21,2008,20,42,58,3.982666,1.00E+25,1.00E+25
878310.688,7853508.502,,7,SM,0.0173,11.2787,11.2787,6.222265,10,21,2008,20,43,8,3.982666,1.00E+25,1.00E+25
878337.567,7853504.372,,7,SM,0.0168,11.2955,11.2955,6.051145,10,21,2008,20,43,18,3.501953,1.00E+25,1.00E+25
878365.704,7853501.400,,7,SM,0.0175,11.313,11.313,6.294913,10,21,2008,20,43,28,3.982666,1.00E+25,1.00E+25
878393.569,7853496.683,,7,SM,0.0175,11.3305,11.3305,6.288044,10,21,2008,20,43,38,4.463257,1.00E+25,1.00E+25
878422.043,7853494.335,,7,SM,0.0177,11.3481,11.3481,6.356319,10,21,2008,20,43,48,4.463257,1.00E+25,1.00E+25
878450.638,7853491.631,,7,SM,0.0178,11.3659,11.3659,6.390756,10,21,2008,20,43,58,4.463257,1.00E+25,1.00E+25
878478.105,7853487.413,,7,SM,0.0172,11.383,11.383,6.182505,10,21,2008,20,44,8,3.982666,1.00E+25,1.00E+25
878506.765,7853483.588,,7,SM,0.0179,11.4009,11.4009,6.433371,10,21,2008,20,44,18,3.501953,1.00E+25,1.00E+25
878534.026,7853476.125,,7,SM,0.0175,11.4184,11.4184,6.288544,10,21,2008,20,44,28,3.501953,1.00E+25,1.00E+25
878561.648,7853469.857,,7,SM,0.0175,11.4359,11.4359,6.302683,10,21,2008,20,44,38,3.501953,1.00E+25,1.00E+25
878545.969,7853447.367,,7,SM,0.0169,11.4528,11.4528,6.101873,10,21,2008,20,44,48,-37.354126,1.00E+25,1.00E+25
878622.501,7853462.241,,7,SM,0.0482,11.501,11.501,17.344795,10,21,2008,20,44,58,6.866455,1.00E+25,1.00E+25
878649.753,7853457.044,,7,SM,0.0171,11.5182,11.5182,6.173195,10,21,2008,20,45,8,6.866455,1.00E+25,1.00E+25
878677.033,7853453.554,,7,SM,0.017,11.5352,11.5352,6.119191,10,21,2008,20,45,18,5.424561,1.00E+25,1.00E+25
878705.665,7853450.669,,7,SM,0.0178,11.5529,11.5529,6.401856,10,21,2008,20,45,28,5.905273,1.00E+25,1.00E+25
878732.914,7853446.607,,7,SM,0.017,11.57,11.57,6.1303,10,21,2008,20,45,38,4.463257,1.00E+25,1.00E+25
878761.178,7853443.661,,7,SM,0.0176,11.5875,11.5875,6.321884,10,21,2008,20,45,48,3.982666,1.00E+25,1.00E+25
878789.164,7853440.102,,7,SM,0.0174,11.605,11.605,6.276974,10,21,2008,20,45,58,4.463257,1.00E+25,1.00E+25
878816.722,7853436.092,,7,SM,0.0172,11.6222,11.6222,6.196158,10,21,2008,20,46,8,3.501953,1.00E+25,1.00E+25
878845.566,7853433.813,,7,SM,0.0179,11.6401,11.6401,6.43714,10,21,2008,20,46,18,3.501953,1.00E+25,1.00E+25
878875.084,7853431.269,,7,SM,0.0183,11.6584,11.6584,6.591797,10,21,2008,20,46,28,3.982666,1.00E+25,1.00E+25
878902.742,7853424.446,,7,SM,0.0176,11.676,11.676,6.338716,10,21,2008,20,46,38,3.982666,1.00E+25,1.00E+25
878929.878,7853418.855,,7,SM,0.0171,11.6931,11.6931,6.164135,10,21,2008,20,46,48,3.501953,1.00E+25,1.00E+25
878957.097,7853415.356,,7,SM,0.017,11.7101,11.7101,6.106162,10,21,2008,20,46,58,3.02124,1.00E+25,1.00E+25
878985.824,7853411.547,,7,SM,0.0179,11.728,11.728,6.446981,10,21,2008,20,47,8,3.02124,1.00E+25,1.00E+25
879014.150,7853406.726,,7,SM,0.0178,11.7457,11.7457,6.39365,10,21,2008,20,47,18,3.02124,1.00E+25,1.00E+25
879041.748,7853400.271,,7,SM,0.0175,11.7632,11.7632,6.306209,10,21,2008,20,47,28,3.02124,1.00E+25,1.00E+25
879069.037,7853394.897,,7,SM,0.0172,11.7804,11.7804,6.188107,10,21,2008,20,47,38,2.060059,1.00E+25,1.00E+25
879096.323,7853389.901,,7,SM,0.0171,11.7976,11.7976,6.17218,10,21,2008,20,47,48,2.060059,1.00E+25,1.00E+25
879124.015,7853383.651,,7,SM,0.0175,11.8151,11.8151,6.315904,10,21,2008,20,47,58,1.098633,1.00E+25,1.00E+25
879152.526,7853378.863,,7,SM,0.0179,11.833,11.833,6.432975,10,21,2008,20,48,8,1.579346,1.00E+25,1.00E+25
879181.288,7853373.740,,7,SM,0.0181,11.8511,11.8511,6.499784,10,21,2008,20,48,18,2.060059,1.00E+25,1.00E+25
879208.019,7853369.784,,7,SM,0.0167,11.8678,11.8678,6.01256,10,21,2008,20,48,28,1.098633,1.00E+25,1.00E+25
879236.875,7853363.733,,7,SM,0.0182,11.886,11.886,6.559916,10,21,2008,20,48,38,1.579346,1.00E+25,1.00E+25
879264.567,7853356.730,,7,SM,0.0177,11.9036,11.9036,6.355667,10,21,2008,20,48,48,2.060059,1.00E+25,1.00E+25
879292.871,7853351.342,,7,SM,0.0178,11.9214,11.9214,6.410154,10,21,2008,20,48,58,2.540649,1.00E+25,1.00E+25
879321.603,7853345.648,,7,SM,0.0181,11.9395,11.9395,6.517128,10,21,2008,20,49,8,3.02124,1.00E+25,1.00E+25
879349.140,7853339.564,,7,SM,0.0174,11.957,11.957,6.274781,10,21,2008,20,49,18,2.540649,1.00E+25,1.00E+25
879377.292,7853333.584,,7,SM,0.0178,11.9748,11.9748,6.403231,10,21,2008,20,49,28,3.02124,1.00E+25,1.00E+25
879404.649,7853326.336,,7,SM,0.0175,11.9922,11.9922,6.297015,10,21,2008,20,49,38,2.540649,1.00E+25,1.00E+25
879430.662,7853316.972,,7,SM,0.0171,12.0093,12.0093,6.152017,10,21,2008,20,49,48,1.579346,1.00E+25,1.00E+25
879457.769,7853310.816,,7,SM,0.0172,12.0265,12.0265,6.185249,10,21,2008,20,49,58,1.579346,1.00E+25,1.00E+25
879486.224,7853306.022,,7,SM,0.0178,12.0444,12.0444,6.420228,10,21,2008,20,50,8,1.579346,1.00E+25,1.00E+25
879514.103,7853298.675,,7,SM,0.0178,12.0622,12.0622,6.41507,10,21,2008,20,50,18,1.579346,1.00E+25,1.00E+25
879542.006,7853294.166,,7,SM,0.0175,12.0796,12.0796,6.288569,10,21,2008,20,50,28,2.060059,1.00E+25,1.00E+25
879570.739,7853289.232,,7,SM,0.018,12.0977,12.0977,6.486266,10,21,2008,20,50,38,2.060059,1.00E+25,1.00E+25
879598.212,7853283.894,,7,SM,0.0173,12.115,12.115,6.227414,10,21,2008,20,50,48,1.579346,1.00E+25,1.00E+25
879626.578,7853279.276,,7,SM,0.0178,12.1327,12.1327,6.393728,10,21,2008,20,50,58,2.060059,1.00E+25,1.00E+25
879655.003,7853274.290,,7,SM,0.0178,12.1506,12.1506,6.42111,10,21,2008,20,51,8,3.02124,1.00E+25,1.00E+25
879683.612,7853269.337,,7,SM,0.0179,12.1685,12.1685,6.460262,10,21,2008,20,51,18,3.02124,1.00E+25,1.00E+25
879712.012,7853263.403,,7,SM,0.0179,12.1864,12.1864,6.455026,10,21,2008,20,51,28,3.501953,1.00E+25,1.00E+25
879740.104,7853257.039,,7,SM,0.0178,12.2042,12.2042,6.409025,10,21,2008,20,51,38,3.501953,1.00E+25,1.00E+25
879766.603,7853250.405,,7,SM,0.0169,12.2211,12.2211,6.077972,10,21,2008,20,51,48,2.540649,1.00E+25,1.00E+25
879795.216,7853244.698,,7,SM,0.018,12.2391,12.2391,6.491718,10,21,2008,20,51,58,2.540649,1.00E+25,1.00E+25
879824.045,7853239.216,,7,SM,0.0181,12.2573,12.2573,6.528885,10,21,2008,20,52,8,3.501953,1.00E+25,1.00E+25
879852.106,7853233.415,,7,SM,0.0177,12.275,12.275,6.375592,10,21,2008,20,52,18,2.540649,1.00E+25,1.00E+25
879880.164,7853227.992,,7,SM,0.0177,12.2927,12.2927,6.35885,10,21,2008,20,52,28,3.02124,1.00E+25,1.00E+25
879908.497,7853223.937,,7,SM,0.0177,12.3103,12.3103,6.367933,10,21,2008,20,52,38,3.501953,1.00E+25,1.00E+25
879936.896,7853218.384,,7,SM,0.0179,12.3282,12.3282,6.438284,10,21,2008,20,52,48,3.501953,1.00E+25,1.00E+25
879964.868,7853212.002,,7,SM,0.0177,12.346,12.346,6.383644,10,21,2008,20,52,58,3.501953,1.00E+25,1.00E+25
879993.514,7853206.492,,7,SM,0.018,12.364,12.364,6.490144,10,21,2008,20,53,8,3.982666,1.00E+25,1.00E+25
880020.844,7853199.057,,7,SM,0.0175,12.3815,12.3815,6.302288,10,21,2008,20,53,18,3.501953,1.00E+25,1.00E+25
880048.441,7853194.880,,7,SM,0.0173,12.3987,12.3987,6.210139,10,21,2008,20,53,28,3.02124,1.00E+25,1.00E+25
880075.910,7853192.946,,7,SM,0.017,12.4158,12.4158,6.126253,10,21,2008,20,53,38,2.060059,1.00E+25,1.00E+25
880105.067,7853190.358,,7,SM,0.0181,12.4339,12.4339,6.512658,10,21,2008,20,53,48,2.540649,1.00E+25,1.00E+25
880133.439,7853184.612,,7,SM,0.0179,12.4517,12.4517,6.440332,10,21,2008,20,53,58,2.540649,1.00E+25,1.00E+25
880161.895,7853180.960,,7,SM,0.0177,12.4695,12.4695,6.382974,10,21,2008,20,54,8,3.02124,1.00E+25,1.00E+25
880189.164,7853173.895,,7,SM,0.0174,12.4869,12.4869,6.267957,10,21,2008,20,54,18,3.02124,1.00E+25,1.00E+25
880215.982,7853164.675,,7,SM,0.0175,12.5044,12.5044,6.309891,10,21,2008,20,54,28,2.540649,1.00E+25,1.00E+25
880243.306,7853159.130,,7,SM,0.0172,12.5216,12.5216,6.20397,10,21,2008,20,54,38,3.02124,1.00E+25,1.00E+25
880271.496,7853153.356,,7,SM,0.0178,12.5394,12.5394,6.401748,10,21,2008,20,54,48,3.02124,1.00E+25,1.00E+25
880299.220,7853148.448,,7,SM,0.0174,12.5568,12.5568,6.26436,10,21,2008,20,54,58,3.02124,1.00E+25,1.00E+25
880327.184,7853144.713,,7,SM,0.0174,12.5743,12.5743,6.277317,10,21,2008,20,55,8,2.540649,1.00E+25,1.00E+25
880355.311,7853138.930,,7,SM,0.0177,12.592,12.592,6.38892,10,21,2008,20,55,18,3.02124,1.00E+25,1.00E+25
880383.838,7853133.025,,7,SM,0.018,12.61,12.61,6.481392,10,21,2008,20,55,28,3.02124,1.00E+25,1.00E+25
880412.396,7853126.560,,7,SM,0.0181,12.6281,12.6281,6.514992,10,21,2008,20,55,38,3.02124,1.00E+25,1.00E+25
880439.730,7853119.130,,7,SM,0.0175,12.6456,12.6456,6.302629,10,21,2008,20,55,48,2.540649,1.00E+25,1.00E+25
880467.737,7853112.571,,7,SM,0.0178,12.6634,12.6634,6.400079,10,21,2008,20,55,58,2.060059,1.00E+25,1.00E+25
880495.133,7853104.775,,7,SM,0.0176,12.681,12.681,6.338031,10,21,2008,20,56,8,2.060059,1.00E+25,1.00E+25
880523.140,7853098.595,,7,SM,0.0177,12.6987,12.6987,6.381191,10,21,2008,20,56,18,2.060059,1.00E+25,1.00E+25
880551.731,7853091.570,,7,SM,0.0182,12.7169,12.7169,6.550925,10,21,2008,20,56,28,2.540649,1.00E+25,1.00E+25
880579.159,7853084.347,,7,SM,0.0175,12.7345,12.7345,6.310616,10,21,2008,20,56,38,2.060059,1.00E+25,1.00E+25
880607.684,7853078.823,,7,SM,0.018,12.7524,12.7524,6.464805,10,21,2008,20,56,48,2.060059,1.00E+25,1.00E+25
880636.002,7853072.319,,7,SM,0.018,12.7704,12.7704,6.464073,10,21,2008,20,56,58,2.060059,1.00E+25,1.00E+25
880663.763,7853065.721,,7,SM,0.0176,12.788,12.788,6.349286,10,21,2008,20,57,8,2.540649,1.00E+25,1.00E+25
880692.532,7853060.994,,7,SM,0.018,12.806,12.806,6.486746,10,21,2008,20,57,18,3.02124,1.00E+25,1.00E+25
880721.116,7853056.992,,7,SM,0.0178,12.8239,12.8239,6.42144,10,21,2008,20,57,28,3.501953,1.00E+25,1.00E+25
880749.395,7853052.182,,7,SM,0.0177,12.8416,12.8416,6.382196,10,21,2008,20,57,38,3.02124,1.00E+25,1.00E+25
880777.757,7853049.844,,7,SM,0.0176,12.8592,12.8592,6.331693,10,21,2008,20,57,48,3.02124,1.00E+25,1.00E+25
880805.684,7853050.075,,7,SM,0.0173,12.8764,12.8764,6.212791,10,21,2008,20,57,58,2.540649,1.00E+25,1.00E+25
880833.216,7853048.162,,7,SM,0.0171,12.8935,12.8935,6.140392,10,21,2008,20,58,8,2.060059,1.00E+25,1.00E+25
880862.134,7853045.541,,7,SM,0.0179,12.9114,12.9114,6.459849,10,21,2008,20,58,18,2.060059,1.00E+25,1.00E+25
880889.142,7853044.105,,7,SM,0.0167,12.9282,12.9282,6.017677,10,21,2008,20,58,28,1.579346,1.00E+25,1.00E+25
880918.863,7853039.732,,7,SM,0.0186,12.9467,12.9467,6.683715,10,21,2008,20,58,38,2.060059,1.00E+25,1.00E+25
880947.331,7853033.824,,7,SM,0.018,12.9647,12.9647,6.46898,10,21,2008,20,58,48,2.060059,1.00E+25,1.00E+25
880976.226,7853029.502,,7,SM,0.0181,12.9827,12.9827,6.499838,10,21,2008,20,58,58,2.540649,1.00E+25,1.00E+25
881005.207,7853026.137,,7,SM,0.018,13.0008,13.0008,6.491217,10,21,2008,20,59,8,3.02124,1.00E+25,1.00E+25
881033.538,7853024.362,,7,SM,0.0175,13.0183,13.0183,6.315554,10,21,2008,20,59,18,2.540649,1.00E+25,1.00E+25
881063.874,7853027.842,,7,SM,0.0189,13.0372,13.0372,6.793697,10,21,2008,20,59,28,3.501953,1.00E+25,1.00E+25
881091.274,7853029.687,,7,SM,0.017,13.0542,13.0542,6.109149,10,21,2008,20,59,38,2.540649,1.00E+25,1.00E+25
881120.005,7853028.170,,7,SM,0.0178,13.0719,13.0719,6.400679,10,21,2008,20,59,48,2.540649,1.00E+25,1.00E+25
881148.646,7853024.939,,7,SM,0.0178,13.0898,13.0898,6.413237,10,21,2008,20,59,58,2.540649,1.00E+25,1.00E+25
881177.021,7853020.340,,7,SM,0.0178,13.1075,13.1075,6.395029,10,21,2008,21,0,8,2.540649,1.00E+25,1.00E+25
881206.583,7853017.267,,7,SM,0.0184,13.1259,13.1259,6.61301,10,21,2008,21,0,18,3.02124,1.00E+25,1.00E+25
881235.143,7853012.322,,7,SM,0.0179,13.1438,13.1438,6.448515,10,21,2008,21,0,28,2.540649,1.00E+25,1.00E+25
881262.302,7853003.738,,7,SM,0.0176,13.1614,13.1614,6.337916,10,21,2008,21,0,38,2.540649,1.00E+25,1.00E+25
881289.343,7852994.379,,7,SM,0.0177,13.1791,13.1791,6.366984,10,21,2008,21,0,48,3.02124,1.00E+25,1.00E+25
881317.082,7852986.840,,7,SM,0.0178,13.1969,13.1969,6.396063,10,21,2008,21,0,58,2.540649,1.00E+25,1.00E+25
881344.672,7852978.708,,7,SM,0.0178,13.2146,13.2146,6.399713,10,21,2008,21,1,8,2.540649,1.00E+25,1.00E+25
881373.206,7852972.061,,7,SM,0.0181,13.2327,13.2327,6.518938,10,21,2008,21,1,18,3.501953,1.00E+25,1.00E+25
881401.857,7852967.323,,7,SM,0.0179,13.2507,13.2507,6.461116,10,21,2008,21,1,28,2.540649,1.00E+25,1.00E+25
881431.244,7852962.711,,7,SM,0.0184,13.2691,13.2691,6.618352,10,21,2008,21,1,38,2.540649,1.00E+25,1.00E+25
881458.800,7852955.519,,7,SM,0.0176,13.2867,13.2867,6.336467,10,21,2008,21,1,48,2.540649,1.00E+25,1.00E+25
881486.243,7852945.664,,7,SM,0.018,13.3047,13.3047,6.48818,10,21,2008,21,1,58,2.060059,1.00E+25,1.00E+25
881513.780,7852936.014,,7,SM,0.018,13.3227,13.3227,6.492112,10,21,2008,21,2,8,2.540649,1.00E+25,1.00E+25
881542.095,7852930.654,,7,SM,0.0178,13.3405,13.3405,6.412122,10,21,2008,21,2,18,2.540649,1.00E+25,1.00E+25
881570.990,7852927.093,,7,SM,0.018,13.3585,13.3585,6.476974,10,21,2008,21,2,28,2.060059,1.00E+25,1.00E+25
881599.189,7852920.579,,7,SM,0.0179,13.3764,13.3764,6.43928,10,21,2008,21,2,38,1.579346,1.00E+25,1.00E+25
881627.052,7852913.064,,7,SM,0.0178,13.3943,13.3943,6.421477,10,21,2008,21,2,48,2.060059,1.00E+25,1.00E+25
881655.044,7852904.816,,7,SM,0.018,13.4123,13.4123,6.492835,10,21,2008,21,2,58,1.579346,1.00E+25,1.00E+25
881683.827,7852897.836,,7,SM,0.0183,13.4306,13.4306,6.589965,10,21,2008,21,3,8,2.060059,1.00E+25,1.00E+25
881713.009,7852891.492,,7,SM,0.0185,13.4491,13.4491,6.644277,10,21,2008,21,3,18,2.540649,1.00E+25,1.00E+25
881740.653,7852885.642,,7,SM,0.0175,13.4665,13.4665,6.287035,10,21,2008,21,3,28,2.060059,1.00E+25,1.00E+25
881769.737,7852880.605,,7,SM,0.0182,13.4848,13.4848,6.567319,10,21,2008,21,3,38,2.060059,1.00E+25,1.00E+25
881797.295,7852873.417,,7,SM,0.0176,13.5024,13.5024,6.336787,10,21,2008,21,3,48,1.579346,1.00E+25,1.00E+25
881826.389,7852866.114,,7,SM,0.0185,13.5209,13.5209,6.674026,10,21,2008,21,3,58,2.060059,1.00E+25,1.00E+25
881853.556,7852857.539,,7,SM,0.0176,13.5385,13.5385,6.338455,10,21,2008,21,4,8,1.579346,1.00E+25,1.00E+25
881882.767,7852851.769,,7,SM,0.0184,13.5569,13.5569,6.624761,10,21,2008,21,4,18,2.060059,1.00E+25,1.00E+25
881911.360,7852846.648,,7,SM,0.018,13.5749,13.5749,6.46319,10,21,2008,21,4,28,1.579346,1.00E+25,1.00E+25
881939.470,7852840.312,,7,SM,0.0178,13.5927,13.5927,6.41091,10,21,2008,21,4,38,1.098633,1.00E+25,1.00E+25
881967.977,7852833.856,,7,SM,0.0181,13.6107,13.6107,6.503548,10,21,2008,21,4,48,1.098633,1.00E+25,1.00E+25
881995.897,7852828.622,,7,SM,0.0176,13.6283,13.6283,6.320248,10,21,2008,21,4,58,1.098633,1.00E+25,1.00E+25
882025.041,7852824.353,,7,SM,0.0182,13.6465,13.6465,6.553451,10,21,2008,21,5,8,1.098633,1.00E+25,1.00E+25
882053.566,7852822.245,,7,SM,0.0177,13.6642,13.6642,6.362964,10,21,2008,21,5,18,1.098633,1.00E+25,1.00E+25
882082.308,7852818.476,,7,SM,0.0179,13.6821,13.6821,6.449848,10,21,2008,21,5,28,1.098633,1.00E+25,1.00E+25
882110.254,7852814.947,,7,SM,0.0174,13.6995,13.6995,6.266704,10,21,2008,21,5,38,0.618042,1.00E+25,1.00E+25
882139.853,7852812.080,,7,SM,0.0184,13.7179,13.7179,6.616287,10,21,2008,21,5,48,0.618042,1.00E+25,1.00E+25
882167.746,7852807.032,,7,SM,0.0175,13.7354,13.7354,6.30608,10,21,2008,21,5,58,0.618042,1.00E+25,1.00E+25
882196.160,7852801.507,,7,SM,0.0179,13.7533,13.7533,6.440249,10,21,2008,21,6,8,0.618042,1.00E+25,1.00E+25
882224.901,7852798.494,,7,SM,0.0179,13.7711,13.7711,6.429549,10,21,2008,21,6,18,0.137451,1.00E+25,1.00E+25
882253.725,7852797.573,,7,SM,0.0178,13.789,13.789,6.416267,10,21,2008,21,6,28,0.137451,1.00E+25,1.00E+25
882283.655,7852797.221,,7,SM,0.0185,13.8075,13.8075,6.658773,10,21,2008,21,6,38,0.137451,1.00E+25,1.00E+25
882307.124,7852792.172,,7,SM,0.0148,13.8223,13.8223,5.341512,10,21,2008,21,6,48,0.137451,1.00E+25,1.00E+25
882339.062,7852788.575,,7,SM,0.0199,13.8422,13.8422,7.150326,10,21,2008,21,6,58,1.579346,1.00E+25,1.00E+25
882370.192,7852787.484,,7,SM,0.0192,13.8614,13.8614,6.929666,10,21,2008,21,7,8,2.060059,1.00E+25,1.00E+25
882400.110,7852789.398,,7,SM,0.0185,13.8799,13.8799,6.669844,10,21,2008,21,7,18,2.060059,1.00E+25,1.00E+25
882426.734,7852786.214,,7,SM,0.0166,13.8965,13.8965,5.965894,10,21,2008,21,7,28,1.579346,1.00E+25,1.00E+25
882434.125,7852765.565,,7,SM,0.0136,13.9101,13.9101,4.882512,10,21,2008,21,7,38,2.540649,1.00E+25,1.00E+25
882416.894,7852753.356,,7,SM,0.0131,13.9231,13.9231,4.698884,10,21,2008,21,7,48,2.060059,1.00E+25,1.00E+25
882381.382,7852752.373,,7,SM,0.022,13.9451,13.9451,7.903106,10,21,2008,21,7,58,0.137451,1.00E+25,1.00E+25
882331.878,7852758.251,,7,SM,0.0308,13.9759,13.9759,11.091207,10,21,2008,21,8,8,2.060059,1.00E+25,1.00E+25
882276.749,7852766.000,,7,SM,0.0344,14.0103,14.0103,12.385838,10,21,2008,21,8,18,3.02124,1.00E+25,1.00E+25
882221.648,7852774.700,,7,SM,0.0345,14.0448,14.0448,12.411098,10,21,2008,21,8,28,3.982666,1.00E+25,1.00E+25
882165.542,7852782.285,,7,SM,0.035,14.0798,14.0798,12.596862,10,21,2008,21,8,38,4.463257,1.00E+25,1.00E+25
882109.742,7852788.789,,7,SM,0.0347,14.1145,14.1145,12.497965,10,21,2008,21,8,48,3.982666,1.00E+25,1.00E+25
882053.678,7852800.918,,7,SM,0.0355,14.1499,14.1499,12.762404,10,21,2008,21,8,58,4.463257,1.00E+25,1.00E+25
881997.965,7852810.274,,7,SM,0.0349,14.1848,14.1848,12.569424,10,21,2008,21,9,8,4.943848,1.00E+25,1.00E+25
881941.386,7852820.615,,7,SM,0.0355,14.2204,14.2204,12.796482,10,21,2008,21,9,18,5.424561,1.00E+25,1.00E+25
881885.624,7852826.943,,7,SM,0.0347,14.2551,14.2551,12.485956,10,21,2008,21,9,28,5.424561,1.00E+25,1.00E+25
881829.714,7852823.801,,7,SM,0.0346,14.2897,14.2897,12.45814,10,21,2008,21,9,38,5.905273,1.00E+25,1.00E+25
881774.041,7852814.845,,7,SM,0.0348,14.3245,14.3245,12.544895,10,21,2008,21,9,48,4.463257,1.00E+25,1.00E+25
881717.448,7852813.100,,7,SM,0.035,14.3595,14.3595,12.595948,10,21,2008,21,9,58,3.982666,1.00E+25,1.00E+25
881661.023,7852816.296,,7,SM,0.0349,14.3944,14.3944,12.573527,10,21,2008,21,10,8,3.982666,1.00E+25,1.00E+25
881604.078,7852819.973,,7,SM,0.0353,14.4297,14.4297,12.696184,10,21,2008,21,10,18,4.463257,1.00E+25,1.00E+25
881546.369,7852821.442,,7,SM,0.0357,14.4654,14.4654,12.84262,10,21,2008,21,10,28,4.463257,1.00E+25,1.00E+25
881491.202,7852825.047,,7,SM,0.0342,14.4995,14.4995,12.299727,10,21,2008,21,10,38,4.463257,1.00E+25,1.00E+25
881433.888,7852820.540,,7,SM,0.0355,14.5351,14.5351,12.790559,10,21,2008,21,10,48,4.463257,1.00E+25,1.00E+25
881376.427,7852821.678,,7,SM,0.0355,14.5706,14.5706,12.785864,10,21,2008,21,10,58,5.424561,1.00E+25,1.00E+25
867057.731,7855287.164,OBH,,,,,,,,,,,,,,,
