Time,File,Total,bearded seal,beluga,Unknown,bowhead,Boating,minke,Walrus,
13-Oct-07 20:44:17,shell-367F1365.a28..1192308257.2007-10-13-20-44-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 21:17:58,shell-367F1366.a28..1192310278.2007-10-13-21-17-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 21:51:40,shell-367F1367.a28..1192312300.2007-10-13-21-51-40.wav_chan0.xml,527,43,226,252,5,0,1,0,
13-Oct-07 22:25:22,shell-367F1368.a28..1192314322.2007-10-13-22-25-22.wav_chan0.xml,716,76,270,344,18,0,8,0,
13-Oct-07 22:59:05,shell-367F1369.a28..1192316345.2007-10-13-22-59-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 23:32:49,shell-367F1370.a28..1192318369.2007-10-13-23-32-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 00:15:59,shell-367F0047.a28..1189642559.2007-09-13-00-15-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 00:49:43,shell-367F0048.a28..1189644583.2007-09-13-00-49-43.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Sep-07 01:23:24,shell-367F0049.a28..1189646604.2007-09-13-01-23-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 01:57:06,shell-367F0050.a28..1189648626.2007-09-13-01-57-06.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Sep-07 02:30:47,shell-367F0051.a28..1189650647.2007-09-13-02-30-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 03:04:29,shell-367F0052.a28..1189652669.2007-09-13-03-04-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 03:38:10,shell-367F0053.a28..1189654690.2007-09-13-03-38-10.wav_chan0.xml,2,0,0,1,1,0,0,0,
13-Sep-07 04:11:51,shell-367F0054.a28..1189656711.2007-09-13-04-11-51.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Sep-07 04:45:33,shell-367F0055.a28..1189658733.2007-09-13-04-45-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 05:19:15,shell-367F0056.a28..1189660755.2007-09-13-05-19-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 05:52:57,shell-367F0057.a28..1189662777.2007-09-13-05-52-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 06:26:39,shell-367F0058.a28..1189664799.2007-09-13-06-26-39.wav_chan0.xml,1,1,0,0,0,0,0,
13-Sep-07 07:00:22,shell-367F0059.a28..1189666822.2007-09-13-07-00-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 07:34:04,shell-367F0060.a28..1189668844.2007-09-13-07-34-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 08:07:48,shell-367F0061.a28..1189670868.2007-09-13-08-07-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 08:41:30,shell-367F0062.a28..1189672890.2007-09-13-08-41-30.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Sep-07 09:15:13,shell-367F0063.a28..1189674913.2007-09-13-09-15-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 09:48:56,shell-367F0064.a28..1189676936.2007-09-13-09-48-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 10:22:38,shell-367F0065.a28..1189678958.2007-09-13-10-22-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 10:56:19,shell-367F0066.a28..1189680979.2007-09-13-10-56-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 11:30:01,shell-367F0067.a28..1189683001.2007-09-13-11-30-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 12:03:42,shell-367F0068.a28..1189685022.2007-09-13-12-03-42.wav_chan0.xml,3,0,0,0,3,0,0,0,
13-Sep-07 12:37:24,shell-367F0069.a28..1189687044.2007-09-13-12-37-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 13:11:05,shell-367F0070.a28..1189689065.2007-09-13-13-11-05.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Sep-07 13:44:46,shell-367F0071.a28..1189691086.2007-09-13-13-44-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 14:18:28,shell-367F0072.a28..1189693108.2007-09-13-14-18-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 14:52:10,shell-367F0073.a28..1189695130.2007-09-13-14-52-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 15:25:51,shell-367F0074.a28..1189697151.2007-09-13-15-25-51.wav_chan0.xml,3,0,0,3,0,0,0,0,
13-Sep-07 15:59:34,shell-367F0075.a28..1189699174.2007-09-13-15-59-34.wav_chan0.xml,3,0,0,3,0,0,0,0,
13-Sep-07 16:33:15,shell-367F0076.a28..1189701195.2007-09-13-16-33-15.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Sep-07 17:06:59,shell-367F0077.a28..1189703219.2007-09-13-17-06-59.wav_chan0.xml,2,0,0,2,0,0,0,0,
13-Sep-07 17:40:43,shell-367F0078.a28..1189705243.2007-09-13-17-40-43.wav_chan0.xml,6,0,0,6,0,0,0,0,
13-Sep-07 18:14:25,shell-367F0079.a28..1189707265.2007-09-13-18-14-25.wav_chan0.xml,12,0,0,11,1,0,0,0,
13-Sep-07 18:48:08,shell-367F0080.a28..1189709288.2007-09-13-18-48-08.wav_chan0.xml,2,0,0,2,0,0,0,0,
13-Sep-07 19:21:49,shell-367F0081.a28..1189711309.2007-09-13-19-21-49.wav_chan0.xml,20,4,3,11,2,0,0,0,
13-Sep-07 19:55:30,shell-367F0082.a28..1189713330.2007-09-13-19-55-30.wav_chan0.xml,2,0,0,2,0,0,0,0,
13-Sep-07 20:29:12,shell-367F0083.a28..1189715352.2007-09-13-20-29-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 21:02:53,shell-367F0084.a28..1189717373.2007-09-13-21-02-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 21:36:35,shell-367F0085.a28..1189719395.2007-09-13-21-36-35.wav_chan0.xml,5,1,0,3,1,0,0,0,
13-Sep-07 22:10:16,shell-367F0086.a28..1189721416.2007-09-13-22-10-16.wav_chan0.xml,8,0,0,6,2,0,0,0,
13-Sep-07 22:43:58,shell-367F0087.a28..1189723438.2007-09-13-22-43-58.wav_chan0.xml,2,0,0,1,1,0,0,0,
13-Sep-07 23:17:39,shell-367F0088.a28..1189725459.2007-09-13-23-17-39.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Sep-07 23:51:21,shell-367F0089.a28..1189727481.2007-09-13-23-51-21.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Oct-07 00:06:33,shell-367F1371.a28..1192320393.2007-10-14-00-06-33.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Oct-07 00:40:17,shell-367F1372.a28..1192322417.2007-10-14-00-40-17.wav_chan0.xml,1,1,0,0,0,0,0,0,
14-Oct-07 01:14:02,shell-367F1373.a28..1192324442.2007-10-14-01-14-02.wav_chan0.xml,1,0,0,0,1,0,0,0,
14-Oct-07 01:47:46,shell-367F1374.a28..1192326466.2007-10-14-01-47-46.wav_chan0.xml,4,0,0,0,4,0,0,0,
14-Oct-07 02:21:31,shell-367F1375.a28..1192328491.2007-10-14-02-21-31.wav_chan0.xml,2,0,0,0,2,0,0,0,
14-Oct-07 02:55:13,shell-367F1376.a28..1192330513.2007-10-14-02-55-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 03:28:54,shell-367F1377.a28..1192332534.2007-10-14-03-28-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 04:02:36,shell-367F1378.a28..1192334556.2007-10-14-04-02-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 04:36:18,shell-367F1379.a28..1192336578.2007-10-14-04-36-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 05:10:00,shell-367F1380.a28..1192338600.2007-10-14-05-10-00.wav_chan0.xml,1,0,0,0,1,0,0,0,
14-Oct-07 05:43:42,shell-367F1381.a28..1192340622.2007-10-14-05-43-42.wav_chan0.xml,19,5,0,2,12,0,0,0,
14-Oct-07 06:17:24,shell-367F1382.a28..1192342644.2007-10-14-06-17-24.wav_chan0.xml,22,13,1,6,2,0,0,0,
14-Oct-07 06:51:06,shell-367F1383.a28..1192344666.2007-10-14-06-51-06.wav_chan0.xml,373,53,163,147,8,0,2,0,
14-Oct-07 07:24:48,shell-367F1384.a28..1192346688.2007-10-14-07-24-48.wav_chan0.xml,2,2,0,0,0,0,0,0,
14-Oct-07 07:58:30,shell-367F1385.a28..1192348710.2007-10-14-07-58-30.wav_chan0.xml,2,0,0,0,2,0,0,0,
14-Oct-07 08:32:14,shell-367F1386.a28..1192350734.2007-10-14-08-32-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 09:05:58,shell-367F1387.a28..1192352758.2007-10-14-09-05-58.wav_chan0.xml,134,0,34,99,1,0,0,0,
14-Oct-07 09:39:43,shell-367F1388.a28..1192354783.2007-10-14-09-39-43.wav_chan0.xml,205,8,41,153,3,0,0,0,
14-Oct-07 10:13:27,shell-367F1389.a28..1192356807.2007-10-14-10-13-27.wav_chan0.xml,1646,94,588,945,13,1,5,0,
14-Oct-07 10:47:12,shell-367F1390.a28..1192358832.2007-10-14-10-47-12.wav_chan0.xml,443,37,198,203,4,0,1,0,
14-Oct-07 11:20:57,shell-367F1391.a28..1192360857.2007-10-14-11-20-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 11:54:38,shell-367F1392.a28..1192362878.2007-10-14-11-54-38.wav_chan0.xml,79,10,33,31,5,0,0,0,
14-Oct-07 12:28:20,shell-367F1393.a28..1192364900.2007-10-14-12-28-20.wav_chan0.xml,369,12,133,221,2,0,1,0,
14-Oct-07 13:02:02,shell-367F1394.a28..1192366922.2007-10-14-13-02-02.wav_chan0.xml,649,44,266,328,9,0,2,0,
14-Oct-07 13:35:44,shell-367F1395.a28..1192368944.2007-10-14-13-35-44.wav_chan0.xml,4,2,0,0,1,1,0,0,
14-Oct-07 14:09:26,shell-367F1396.a28..1192370966.2007-10-14-14-09-26.wav_chan0.xml,1985,137,833,991,14,0,10,0,
14-Oct-07 14:43:08,shell-367F1397.a28..1192372988.2007-10-14-14-43-08.wav_chan0.xml,409,12,105,282,5,1,4,0,
14-Oct-07 15:16:49,shell-367F1398.a28..1192375009.2007-10-14-15-16-49.wav_chan0.xml,132,5,40,87,
14-Oct-07 15:50:31,shell-367F1399.a28..1192377031.2007-10-14-15-50-31.wav_chan0.xml,364,17,135,202,9,0,1,0,
14-Oct-07 16:24:13,shell-367F1400.a28..1192379053.2007-10-14-16-24-13.wav_chan0.xml,1418,140,574,681,20,0,3,0,
14-Oct-07 16:57:56,shell-367F1401.a28..1192381076.2007-10-14-16-57-56.wav_chan0.xml,982,63,351,546,14,1,7,0,
14-Oct-07 17:31:40,shell-367F1402.a28..1192383100.2007-10-14-17-31-40.wav_chan0.xml,1664,135,682,828,11,0,8,0,
14-Oct-07 18:05:24,shell-367F1403.a28..1192385124.2007-10-14-18-05-24.wav_chan0.xml,2094,161,847,1047,24,1,14,0,
14-Oct-07 18:39:08,shell-367F1404.a28..1192387148.2007-10-14-18-39-08.wav_chan0.xml,1480,52,516,903,6,0,3,0,
14-Oct-07 19:12:53,shell-367F1405.a28..1192389173.2007-10-14-19-12-53.wav_chan0.xml,572,18,173,374,7,0,0,0,
14-Oct-07 19:46:38,shell-367F1406.a28..1192391198.2007-10-14-19-46-38.wav_chan0.xml,594,29,272,282,9,1,1,0,
14-Oct-07 20:20:22,shell-367F1407.a28..1192393222.2007-10-14-20-20-22.wav_chan0.xml,153,19,49,71,11,0,3,
14-Oct-07 20:54:04,shell-367F1408.a28..1192395244.2007-10-14-20-54-04.wav_chan0.xml,650,50,278,313,9,0,0,0,
14-Oct-07 21:27:46,shell-367F1409.a28..1192397266.2007-10-14-21-27-46.wav_chan0.xml,919,86,407,403,11,1,11,0,
14-Oct-07 22:01:28,shell-367F1410.a28..1192399288.2007-10-14-22-01-28.wav_chan0.xml,715,16,220,472,4,3,0,0,
14-Oct-07 22:35:10,shell-367F1411.a28..1192401310.2007-10-14-22-35-10.wav_chan0.xml,856,81,287,461,15,3,9,0,
14-Oct-07 23:08:52,shell-367F1412.a28..1192403332.2007-10-14-23-08-52.wav_chan0.xml,1226,89,517,606,11,1,2,0,
14-Oct-07 23:42:33,shell-367F1413.a28..1192405353.2007-10-14-23-42-33.wav_chan0.xml,1092,101,482,483,18,1,7,0,
14-Sep-07 00:25:04,shell-367F0090.a28..1189729504.2007-09-14-00-25-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 00:58:47,shell-367F0091.a28..1189731527.2007-09-14-00-58-47.wav_chan0.xml,3,0,0,3,0,0,0,0,
14-Sep-07 01:32:29,shell-367F0092.a28..1189733549.2007-09-14-01-32-29.wav_chan0.xml,2,1,0,0,1,0,0,0,
14-Sep-07 02:06:13,shell-367F0093.a28..1189735573.2007-09-14-02-06-13.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Sep-07 02:39:54,shell-367F0094.a28..1189737594.2007-09-14-02-39-54.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Sep-07 03:13:36,shell-367F0095.a28..1189739616.2007-09-14-03-13-36.wav_chan0.xml,6,1,0,5,0,0,0,0,
14-Sep-07 03:47:20,shell-367F0096.a28..1189741640.2007-09-14-03-47-20.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Sep-07 04:21:01,shell-367F0097.a28..1189743661.2007-09-14-04-21-01.wav_chan0.xml,4,0,0,2,2,0,0,0,
14-Sep-07 04:54:43,shell-367F0098.a28..1189745683.2007-09-14-04-54-43.wav_chan0.xml,10,2,0,7,1,0,0,0,
14-Sep-07 05:28:24,shell-367F0099.a28..1189747704.2007-09-14-05-28-24.wav_chan0.xml,9,0,0,9,0,0,0,0,
14-Sep-07 06:02:06,shell-367F0100.a28..1189749726.2007-09-14-06-02-06.wav_chan0.xml,3,0,0,3,0,0,0,0,
14-Sep-07 06:35:47,shell-367F0101.a28..1189751747.2007-09-14-06-35-47.wav_chan0.xml,6,0,0,2,4,0,0,0,
14-Sep-07 07:09:29,shell-367F0102.a28..1189753769.2007-09-14-07-09-29.wav_chan0.xml,3,0,0,3,0,0,0,0,
14-Sep-07 07:43:10,shell-367F0103.a28..1189755790.2007-09-14-07-43-10.wav_chan0.xml,5,0,0,2,3,0,0,0,
14-Sep-07 08:16:51,shell-367F0104.a28..1189757811.2007-09-14-08-16-51.wav_chan0.xml,0,0,0,0,0,0,0,
14-Sep-07 08:50:33,shell-367F0105.a28..1189759833.2007-09-14-08-50-33.wav_chan0.xml,3,0,0,1,2,0,0,0,
14-Sep-07 09:24:15,shell-367F0106.a28..1189761855.2007-09-14-09-24-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 09:57:57,shell-367F0107.a28..1189763877.2007-09-14-09-57-57.wav_chan0.xml,2,0,0,2,0,0,0,
14-Sep-07 10:31:38,shell-367F0108.a28..1189765898.2007-09-14-10-31-38.wav_chan0.xml,2,0,0,2,0,0,0,0,
14-Sep-07 11:05:22,shell-367F0109.a28..1189767922.2007-09-14-11-05-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 11:39:06,shell-367F0110.a28..1189769946.2007-09-14-11-39-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 12:12:49,shell-367F0111.a28..1189771969.2007-09-14-12-12-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 12:46:33,shell-367F0112.a28..1189773993.2007-09-14-12-46-33.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Sep-07 13:20:15,shell-367F0113.a28..1189776015.2007-09-14-13-20-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 13:53:56,shell-367F0114.a28..1189778036.2007-09-14-13-53-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 14:27:37,shell-367F0115.a28..1189780057.2007-09-14-14-27-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 15:01:19,shell-367F0116.a28..1189782079.2007-09-14-15-01-19.wav_chan0.xml,2,0,0,2,0,0,0,0,
14-Sep-07 15:35:00,shell-367F0117.a28..1189784100.2007-09-14-15-35-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 16:08:42,shell-367F0118.a28..1189786122.2007-09-14-16-08-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 16:42:23,shell-367F0119.a28..1189788143.2007-09-14-16-42-23.wav_chan0.xml,1,1,0,0,0,0,0,0,
14-Sep-07 17:16:05,shell-367F0120.a28..1189790165.2007-09-14-17-16-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 17:49:46,shell-367F0121.a28..1189792186.2007-09-14-17-49-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 18:23:29,shell-367F0122.a28..1189794209.2007-09-14-18-23-29.wav_chan0.xml,0,0,0,0,0,0,0,
14-Sep-07 18:57:11,shell-367F0123.a28..1189796231.2007-09-14-18-57-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 19:30:53,shell-367F0124.a28..1189798253.2007-09-14-19-30-53.wav_chan0.xml,577,21,230,317,5,2,0,2,
14-Sep-07 20:04:36,shell-367F0125.a28..1189800276.2007-09-14-20-04-36.wav_chan0.xml,296,25,95,165,3,2,0,6,
14-Sep-07 20:38:18,shell-367F0126.a28..1189802298.2007-09-14-20-38-18.wav_chan0.xml,302,20,97,175,1,0,0,9,
14-Sep-07 21:12:00,shell-367F0127.a28..1189804320.2007-09-14-21-12-00.wav_chan0.xml,388,25,137,217,3,0,0,6,
14-Sep-07 21:45:44,shell-367F0128.a28..1189806344.2007-09-14-21-45-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 22:19:25,shell-367F0129.a28..1189808365.2007-09-14-22-19-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 22:53:07,shell-367F0130.a28..1189810387.2007-09-14-22-53-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 23:26:48,shell-367F0131.a28..1189812408.2007-09-14-23-26-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 00:16:15,shell-367F1414.a28..1192407375.2007-10-15-00-16-15.wav_chan0.xml,1047,58,431,545,9,0,4,0,
15-Oct-07 00:49:57,shell-367F1415.a28..1192409397.2007-10-15-00-49-57.wav_chan0.xml,2,0,0,1,1,0,0,0,
15-Oct-07 01:23:39,shell-367F1416.a28..1192411419.2007-10-15-01-23-39.wav_chan0.xml,789,95,309,358,21,1,5,0,
15-Oct-07 01:57:22,shell-367F1417.a28..1192413442.2007-10-15-01-57-22.wav_chan0.xml,951,149,348,406,38,0,10,0,
15-Oct-07 02:31:06,shell-367F1418.a28..1192415466.2007-10-15-02-31-06.wav_chan0.xml,1075,147,437,452,39,0,0,0,
15-Oct-07 03:04:50,shell-367F1419.a28..1192417490.2007-10-15-03-04-50.wav_chan0.xml,14,5,0,9,0,0,0,0,
15-Oct-07 03:38:35,shell-367F1420.a28..1192419515.2007-10-15-03-38-35.wav_chan0.xml,16,6,7,3,0,0,0,0,
15-Oct-07 04:12:19,shell-367F1421.a28..1192421539.2007-10-15-04-12-19.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 04:46:04,shell-367F1422.a28..1192423564.2007-10-15-04-46-04.wav_chan0.xml,21,8,3,10,0,0,0,0,
15-Oct-07 05:19:49,shell-367F1423.a28..1192425589.2007-10-15-05-19-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 05:53:31,shell-367F1424.a28..1192427611.2007-10-15-05-53-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 06:27:12,shell-367F1425.a28..1192429632.2007-10-15-06-27-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 07:00:54,shell-367F1426.a28..1192431654.2007-10-15-07-00-54.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 07:34:36,shell-367F1427.a28..1192433676.2007-10-15-07-34-36.wav_chan0.xml,1,0,0,1,0,0,0,0,
15-Oct-07 08:08:18,shell-367F1428.a28..1192435698.2007-10-15-08-08-18.wav_chan0.xml,1,0,1,0,0,0,0,0,
15-Oct-07 08:42:00,shell-367F1429.a28..1192437720.2007-10-15-08-42-00.wav_chan0.xml,2,0,0,2,0,0,0,0,
15-Oct-07 09:15:42,shell-367F1430.a28..1192439742.2007-10-15-09-15-42.wav_chan0.xml,7,3,2,2,0,0,0,0,
15-Oct-07 09:49:24,shell-367F1431.a28..1192441764.2007-10-15-09-49-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 10:23:06,shell-367F1432.a28..1192443786.2007-10-15-10-23-06.wav_chan0.xml,12,12,0,0,0,0,0,0,
15-Oct-07 10:56:48,shell-367F1433.a28..1192445808.2007-10-15-10-56-48.wav_chan0.xml,101,77,1,23,0,0,0,0,
15-Oct-07 11:30:32,shell-367F1434.a28..1192447832.2007-10-15-11-30-32.wav_chan0.xml,35,25,0,10,0,0,0,0,
15-Oct-07 12:04:16,shell-367F1435.a28..1192449856.2007-10-15-12-04-16.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 12:38:01,shell-367F1436.a28..1192451881.2007-10-15-12-38-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 13:11:45,shell-367F1437.a28..1192453905.2007-10-15-13-11-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 13:45:30,shell-367F1438.a28..1192455930.2007-10-15-13-45-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 14:19:15,shell-367F1439.a28..1192457955.2007-10-15-14-19-15.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Oct-07 14:52:57,shell-367F1440.a28..1192459977.2007-10-15-14-52-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 15:26:38,shell-367F1441.a28..1192461998.2007-10-15-15-26-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 16:00:20,shell-367F1442.a28..1192464020.2007-10-15-16-00-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 16:34:02,shell-367F1443.a28..1192466042.2007-10-15-16-34-02.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 17:07:44,shell-367F1444.a28..1192468064.2007-10-15-17-07-44.wav_chan0.xml,9,1,5,3,0,0,0,0,
15-Oct-07 17:41:26,shell-367F1445.a28..1192470086.2007-10-15-17-41-26.wav_chan0.xml,73,4,48,21,0,0,0,0,
15-Oct-07 18:15:08,shell-367F1446.a28..1192472108.2007-10-15-18-15-08.wav_chan0.xml,13,3,3,7,0,0,0,0,
15-Oct-07 18:48:49,shell-367F1447.a28..1192474129.2007-10-15-18-48-49.wav_chan0.xml,0,0,0,0,0,0,
15-Oct-07 19:22:31,shell-367F1448.a28..1192476151.2007-10-15-19-22-31.wav_chan0.xml,10,1,0,9,0,0,0,0,
15-Oct-07 19:56:14,shell-367F1449.a28..1192478174.2007-10-15-19-56-14.wav_chan0.xml,5,3,0,2,0,0,0,0,
15-Oct-07 20:29:58,shell-367F1450.a28..1192480198.2007-10-15-20-29-58.wav_chan0.xml,15,3,0,12,0,0,0,0,
15-Oct-07 21:03:42,shell-367F1451.a28..1192482222.2007-10-15-21-03-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 21:37:27,shell-367F1452.a28..1192484247.2007-10-15-21-37-27.wav_chan0.xml,9,1,0,8,0,0,0,0,
15-Oct-07 22:11:12,shell-367F1453.a28..1192486272.2007-10-15-22-11-12.wav_chan0.xml,3,0,0,3,0,0,0,0,
15-Oct-07 22:44:56,shell-367F1454.a28..1192488296.2007-10-15-22-44-56.wav_chan0.xml,4,2,0,2,0,0,0,0,
15-Oct-07 23:18:41,shell-367F1455.a28..1192490321.2007-10-15-23-18-41.wav_chan0.xml,8,5,0,3,0,0,0,0,
15-Oct-07 23:52:23,shell-367F1456.a28..1192492343.2007-10-15-23-52-23.wav_chan0.xml,15,0,0,15,0,0,0,0,
15-Sep-07 00:00:30,shell-367F0132.a28..1189814430.2007-09-15-00-00-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 00:34:12,shell-367F0133.a28..1189816452.2007-09-15-00-34-12.wav_chan0.xml,1,0,0,1,0,0,0,0,
15-Sep-07 01:07:53,shell-367F0134.a28..1189818473.2007-09-15-01-07-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 01:41:34,shell-367F0135.a28..1189820494.2007-09-15-01-41-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 02:15:16,shell-367F0136.a28..1189822516.2007-09-15-02-15-16.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 02:48:58,shell-367F0137.a28..1189824538.2007-09-15-02-48-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 03:22:39,shell-367F0138.a28..1189826559.2007-09-15-03-22-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 03:56:22,shell-367F0139.a28..1189828582.2007-09-15-03-56-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 04:30:04,shell-367F0140.a28..1189830604.2007-09-15-04-30-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 05:03:46,shell-367F0141.a28..1189832626.2007-09-15-05-03-46.wav_chan0.xml,0,0,0,0,0,0,0,
15-Sep-07 05:37:28,shell-367F0142.a28..1189834648.2007-09-15-05-37-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 06:11:09,shell-367F0143.a28..1189836669.2007-09-15-06-11-09.wav_chan0.xml,1,1,0,0,0,0,0,
15-Sep-07 06:44:52,shell-367F0144.a28..1189838692.2007-09-15-06-44-52.wav_chan0.xml,5,4,0,0,1,0,0,0,
15-Sep-07 07:18:34,shell-367F0145.a28..1189840714.2007-09-15-07-18-34.wav_chan0.xml,7,3,0,2,2,0,0,0,
15-Sep-07 07:52:15,shell-367F0146.a28..1189842735.2007-09-15-07-52-15.wav_chan0.xml,4,0,0,0,4,0,0,0,
15-Sep-07 08:25:57,shell-367F0147.a28..1189844757.2007-09-15-08-25-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 08:59:38,shell-367F0148.a28..1189846778.2007-09-15-08-59-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 09:33:20,shell-367F0149.a28..1189848800.2007-09-15-09-33-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 10:07:01,shell-367F0150.a28..1189850821.2007-09-15-10-07-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 10:40:43,shell-367F0151.a28..1189852843.2007-09-15-10-40-43.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 11:14:24,shell-367F0152.a28..1189854864.2007-09-15-11-14-24.wav_chan0.xml,23,3,0,9,4,7,0,0,
15-Sep-07 11:48:06,shell-367F0153.a28..1189856886.2007-09-15-11-48-06.wav_chan0.xml,26,6,0,11,9,0,0,0,
