Time,File,Total,Unknown,bowhead,bearded seal,beluga,Boating,minke,Walrus,
13-Sep-07 11:58:05,shell-00EA0036.a26..1189684685.2007-09-13-11-58-05.wav_chan0.xml,1,1,0,0,0,
13-Sep-07 12:31:56,shell-00EA0037.a26..1189686716.2007-09-13-12-31-56.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Sep-07 13:05:47,shell-00EA0038.a26..1189688747.2007-09-13-13-05-47.wav_chan0.xml,1,0,1,0,0,0,0,0,
13-Sep-07 13:39:38,shell-00EA0039.a26..1189690778.2007-09-13-13-39-38.wav_chan0.xml,6,3,3,0,0,0,0,0,
13-Sep-07 14:13:30,shell-00EA0040.a26..1189692810.2007-09-13-14-13-30.wav_chan0.xml,3,3,0,0,0,0,0,0,
13-Sep-07 14:47:21,shell-00EA0041.a26..1189694841.2007-09-13-14-47-21.wav_chan0.xml,4,1,3,0,0,0,0,0,
13-Sep-07 15:21:13,shell-00EA0042.a26..1189696873.2007-09-13-15-21-13.wav_chan0.xml,16,9,7,0,0,
13-Sep-07 15:55:05,shell-00EA0043.a26..1189698905.2007-09-13-15-55-05.wav_chan0.xml,9,8,1,0,0,0,0,0,
13-Sep-07 16:28:59,shell-00EA0044.a26..1189700939.2007-09-13-16-28-59.wav_chan0.xml,22,15,7,0,0,0,0,0,
13-Sep-07 17:02:52,shell-00EA0045.a26..1189702972.2007-09-13-17-02-52.wav_chan0.xml,10,6,4,0,0,0,0,0,
13-Sep-07 17:36:46,shell-00EA0046.a26..1189705006.2007-09-13-17-36-46.wav_chan0.xml,14,9,5,0,0,0,0,0,
13-Sep-07 18:10:39,shell-00EA0047.a26..1189707039.2007-09-13-18-10-39.wav_chan0.xml,9,4,5,0,0,0,0,0,
13-Sep-07 18:44:32,shell-00EA0048.a26..1189709072.2007-09-13-18-44-32.wav_chan0.xml,28,20,8,0,0,0,0,0,
13-Sep-07 19:18:24,shell-00EA0049.a26..1189711104.2007-09-13-19-18-24.wav_chan0.xml,27,22,5,0,0,0,0,0,
13-Sep-07 19:52:15,shell-00EA0050.a26..1189713135.2007-09-13-19-52-15.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Sep-07 20:26:07,shell-00EA0051.a26..1189715167.2007-09-13-20-26-07.wav_chan0.xml,11,10,1,0,0,0,0,0,
13-Sep-07 20:59:58,shell-00EA0052.a26..1189717198.2007-09-13-20-59-58.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Sep-07 21:33:49,shell-00EA0053.a26..1189719229.2007-09-13-21-33-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 22:07:40,shell-00EA0054.a26..1189721260.2007-09-13-22-07-40.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 22:41:31,shell-00EA0055.a26..1189723291.2007-09-13-22-41-31.wav_chan0.xml,8,8,0,0,0,0,0,0,
13-Sep-07 23:15:23,shell-00EA0056.a26..1189725323.2007-09-13-23-15-23.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Sep-07 23:49:14,shell-00EA0057.a26..1189727354.2007-09-13-23-49-14.wav_chan0.xml,7,6,1,0,0,0,0,0,
14-Oct-07 00:11:17,shell-00EA1333.a26..1192320677.2007-10-14-00-11-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 00:45:09,shell-00EA1334.a26..1192322709.2007-10-14-00-45-09.wav_chan0.xml,2,0,2,0,0,0,0,0,
14-Oct-07 01:19:01,shell-00EA1335.a26..1192324741.2007-10-14-01-19-01.wav_chan0.xml,138,103,0,0,35,0,0,0,
14-Oct-07 01:52:52,shell-00EA1336.a26..1192326772.2007-10-14-01-52-52.wav_chan0.xml,655,293,8,63,281,1,9,0,
14-Oct-07 02:26:45,shell-00EA1337.a26..1192328805.2007-10-14-02-26-45.wav_chan0.xml,489,230,3,42,210,3,1,0,
14-Oct-07 03:00:38,shell-00EA1338.a26..1192330838.2007-10-14-03-00-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 03:34:32,shell-00EA1339.a26..1192332872.2007-10-14-03-34-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 04:08:27,shell-00EA1340.a26..1192334907.2007-10-14-04-08-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 04:42:21,shell-00EA1341.a26..1192336941.2007-10-14-04-42-21.wav_chan0.xml,1,1,0,0,0,0,0,0,
14-Oct-07 05:16:15,shell-00EA1342.a26..1192338975.2007-10-14-05-16-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 05:50:10,shell-00EA1343.a26..1192341010.2007-10-14-05-50-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 06:24:02,shell-00EA1344.a26..1192343042.2007-10-14-06-24-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 06:57:53,shell-00EA1345.a26..1192345073.2007-10-14-06-57-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 07:31:45,shell-00EA1346.a26..1192347105.2007-10-14-07-31-45.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Oct-07 08:05:37,shell-00EA1347.a26..1192349137.2007-10-14-08-05-37.wav_chan0.xml,6,2,1,2,0,1,
14-Oct-07 08:39:28,shell-00EA1348.a26..1192351168.2007-10-14-08-39-28.wav_chan0.xml,713,379,6,43,283,1,1,0,
14-Oct-07 09:13:20,shell-00EA1349.a26..1192353200.2007-10-14-09-13-20.wav_chan0.xml,325,192,0,5,127,1,0,0,
14-Oct-07 09:47:12,shell-00EA1350.a26..1192355232.2007-10-14-09-47-12.wav_chan0.xml,1247,745,9,64,424,1,4,0,
14-Oct-07 10:21:03,shell-00EA1351.a26..1192357263.2007-10-14-10-21-03.wav_chan0.xml,511,338,1,7,165,0,0,0,
14-Oct-07 10:54:56,shell-00EA1352.a26..1192359296.2007-10-14-10-54-56.wav_chan0.xml,84,75,0,0,9,0,0,0,
14-Oct-07 11:28:48,shell-00EA1353.a26..1192361328.2007-10-14-11-28-48.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Oct-07 12:02:42,shell-00EA1354.a26..1192363362.2007-10-14-12-02-42.wav_chan0.xml,6,4,1,1,0,0,0,0,
14-Oct-07 12:36:36,shell-00EA1355.a26..1192365396.2007-10-14-12-36-36.wav_chan0.xml,915,475,10,66,362,0,2,0,
14-Oct-07 13:10:30,shell-00EA1356.a26..1192367430.2007-10-14-13-10-30.wav_chan0.xml,354,210,0,6,136,1,1,0,
14-Oct-07 13:44:24,shell-00EA1357.a26..1192369464.2007-10-14-13-44-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Oct-07 14:18:19,shell-00EA1358.a26..1192371499.2007-10-14-14-18-19.wav_chan0.xml,198,111,0,11,76,0,0,0,
14-Oct-07 14:52:13,shell-00EA1359.a26..1192373533.2007-10-14-14-52-13.wav_chan0.xml,824,441,8,65,304,1,5,0,
14-Oct-07 15:26:05,shell-00EA1360.a26..1192375565.2007-10-14-15-26-05.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Oct-07 15:59:57,shell-00EA1361.a26..1192377597.2007-10-14-15-59-57.wav_chan0.xml,715,329,6,71,300,1,8,0,
14-Oct-07 16:33:49,shell-00EA1362.a26..1192379629.2007-10-14-16-33-49.wav_chan0.xml,141,64,3,29,38,2,5,0,
14-Oct-07 17:07:40,shell-00EA1363.a26..1192381660.2007-10-14-17-07-40.wav_chan0.xml,793,381,14,58,332,4,4,0,
14-Oct-07 17:41:32,shell-00EA1364.a26..1192383692.2007-10-14-17-41-32.wav_chan0.xml,259,197,4,7,49,2,0,0,
14-Oct-07 18:15:24,shell-00EA1365.a26..1192385724.2007-10-14-18-15-24.wav_chan0.xml,126,83,1,2,39,1,0,0,
14-Oct-07 18:49:15,shell-00EA1366.a26..1192387755.2007-10-14-18-49-15.wav_chan0.xml,279,167,4,9,99,0,0,0,
14-Oct-07 19:23:07,shell-00EA1367.a26..1192389787.2007-10-14-19-23-07.wav_chan0.xml,503,226,4,53,216,1,3,0,
14-Oct-07 19:56:59,shell-00EA1368.a26..1192391819.2007-10-14-19-56-59.wav_chan0.xml,47,13,2,16,14,1,1,0,
14-Oct-07 20:30:52,shell-00EA1369.a26..1192393852.2007-10-14-20-30-52.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Oct-07 21:04:45,shell-00EA1370.a26..1192395885.2007-10-14-21-04-45.wav_chan0.xml,291,168,4,6,113,0,0,0,
14-Oct-07 21:38:39,shell-00EA1371.a26..1192397919.2007-10-14-21-38-39.wav_chan0.xml,416,187,8,36,184,0,1,0,
14-Oct-07 22:12:34,shell-00EA1372.a26..1192399954.2007-10-14-22-12-34.wav_chan0.xml,909,553,8,24,320,4,0,0,
14-Oct-07 22:46:28,shell-00EA1373.a26..1192401988.2007-10-14-22-46-28.wav_chan0.xml,97,68,0,0,28,1,0,0,
14-Oct-07 23:20:22,shell-00EA1374.a26..1192404022.2007-10-14-23-20-22.wav_chan0.xml,354,153,8,46,144,0,3,0,
14-Oct-07 23:54:17,shell-00EA1375.a26..1192406057.2007-10-14-23-54-17.wav_chan0.xml,569,245,4,68,250,1,1,0,
14-Sep-07 00:23:07,shell-00EA0058.a26..1189729387.2007-09-14-00-23-07.wav_chan0.xml,2,1,1,0,0,0,0,0,
14-Sep-07 00:56:59,shell-00EA0059.a26..1189731419.2007-09-14-00-56-59.wav_chan0.xml,6,5,1,0,0,0,0,0,
14-Sep-07 01:30:53,shell-00EA0060.a26..1189733453.2007-09-14-01-30-53.wav_chan0.xml,6,3,3,0,0,0,0,0,
14-Sep-07 02:04:45,shell-00EA0061.a26..1189735485.2007-09-14-02-04-45.wav_chan0.xml,11,7,4,0,0,0,0,0,
14-Sep-07 02:38:37,shell-00EA0062.a26..1189737517.2007-09-14-02-38-37.wav_chan0.xml,4,2,2,0,0,0,0,0,
14-Sep-07 03:12:28,shell-00EA0063.a26..1189739548.2007-09-14-03-12-28.wav_chan0.xml,26,25,1,0,0,0,0,0,
14-Sep-07 03:46:21,shell-00EA0064.a26..1189741581.2007-09-14-03-46-21.wav_chan0.xml,6,3,3,0,0,0,0,0,
14-Sep-07 04:20:12,shell-00EA0065.a26..1189743612.2007-09-14-04-20-12.wav_chan0.xml,15,12,3,0,0,0,0,0,
14-Sep-07 04:54:04,shell-00EA0066.a26..1189745644.2007-09-14-04-54-04.wav_chan0.xml,15,7,8,0,0,0,0,0,
14-Sep-07 05:27:55,shell-00EA0067.a26..1189747675.2007-09-14-05-27-55.wav_chan0.xml,4,4,0,0,0,
14-Sep-07 06:01:46,shell-00EA0068.a26..1189749706.2007-09-14-06-01-46.wav_chan0.xml,6,3,3,0,0,0,0,0,
14-Sep-07 06:35:37,shell-00EA0069.a26..1189751737.2007-09-14-06-35-37.wav_chan0.xml,2,2,0,0,0,0,0,0,
14-Sep-07 07:09:29,shell-00EA0070.a26..1189753769.2007-09-14-07-09-29.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Sep-07 07:43:20,shell-00EA0071.a26..1189755800.2007-09-14-07-43-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Sep-07 08:17:11,shell-00EA0072.a26..1189757831.2007-09-14-08-17-11.wav_chan0.xml,3,2,0,1,0,0,0,0,
14-Sep-07 08:51:03,shell-00EA0073.a26..1189759863.2007-09-14-08-51-03.wav_chan0.xml,2,2,0,0,0,0,0,0,
14-Sep-07 09:24:55,shell-00EA0074.a26..1189761895.2007-09-14-09-24-55.wav_chan0.xml,17,13,4,0,0,0,0,0,
14-Sep-07 09:58:48,shell-00EA0075.a26..1189763928.2007-09-14-09-58-48.wav_chan0.xml,7,6,1,0,0,0,0,0,
14-Sep-07 10:32:42,shell-00EA0076.a26..1189765962.2007-09-14-10-32-42.wav_chan0.xml,4,3,1,0,0,0,0,0,
14-Sep-07 11:06:35,shell-00EA0077.a26..1189767995.2007-09-14-11-06-35.wav_chan0.xml,4,2,2,0,0,0,0,0,
14-Sep-07 11:40:29,shell-00EA0078.a26..1189770029.2007-09-14-11-40-29.wav_chan0.xml,4,1,3,0,0,0,0,0,
14-Sep-07 12:14:22,shell-00EA0079.a26..1189772062.2007-09-14-12-14-22.wav_chan0.xml,3,2,1,0,0,0,0,0,
14-Sep-07 12:48:14,shell-00EA0080.a26..1189774094.2007-09-14-12-48-14.wav_chan0.xml,11,8,3,0,0,
14-Sep-07 13:22:05,shell-00EA0081.a26..1189776125.2007-09-14-13-22-05.wav_chan0.xml,21,7,8,6,0,0,0,0,
14-Sep-07 13:55:56,shell-00EA0082.a26..1189778156.2007-09-14-13-55-56.wav_chan0.xml,21,7,14,0,0,0,0,0,
14-Sep-07 14:29:48,shell-00EA0083.a26..1189780188.2007-09-14-14-29-48.wav_chan0.xml,11,5,6,0,0,0,0,0,
14-Sep-07 15:03:39,shell-00EA0084.a26..1189782219.2007-09-14-15-03-39.wav_chan0.xml,11,6,4,1,0,0,0,0,
14-Sep-07 15:37:30,shell-00EA0085.a26..1189784250.2007-09-14-15-37-30.wav_chan0.xml,47,10,6,31,0,0,0,0,
14-Sep-07 16:11:21,shell-00EA0086.a26..1189786281.2007-09-14-16-11-21.wav_chan0.xml,57,7,6,42,2,0,0,0,
14-Sep-07 16:45:13,shell-00EA0087.a26..1189788313.2007-09-14-16-45-13.wav_chan0.xml,32,7,7,17,1,0,0,0,
14-Sep-07 17:19:04,shell-00EA0088.a26..1189790344.2007-09-14-17-19-04.wav_chan0.xml,160,86,10,5,51,2,0,6,
14-Sep-07 17:52:55,shell-00EA0089.a26..1189792375.2007-09-14-17-52-55.wav_chan0.xml,3,1,2,0,0,0,0,0,
14-Sep-07 18:26:48,shell-00EA0090.a26..1189794408.2007-09-14-18-26-48.wav_chan0.xml,17,13,3,1,0,0,0,0,
14-Sep-07 19:00:41,shell-00EA0091.a26..1189796441.2007-09-14-19-00-41.wav_chan0.xml,6,1,4,1,0,0,0,0,
14-Sep-07 19:34:35,shell-00EA0092.a26..1189798475.2007-09-14-19-34-35.wav_chan0.xml,8,7,1,0,0,0,0,0,
14-Sep-07 20:08:27,shell-00EA0093.a26..1189800507.2007-09-14-20-08-27.wav_chan0.xml,15,6,9,0,0,0,0,0,
14-Sep-07 20:42:20,shell-00EA0094.a26..1189802540.2007-09-14-20-42-20.wav_chan0.xml,4,1,3,0,0,0,0,0,
14-Sep-07 21:16:14,shell-00EA0095.a26..1189804574.2007-09-14-21-16-14.wav_chan0.xml,10,5,5,0,0,0,0,0,
14-Sep-07 21:50:07,shell-00EA0096.a26..1189806607.2007-09-14-21-50-07.wav_chan0.xml,10,8,2,0,0,0,0,0,
14-Sep-07 22:23:59,shell-00EA0097.a26..1189808639.2007-09-14-22-23-59.wav_chan0.xml,3,3,0,0,0,0,0,0,
14-Sep-07 22:57:50,shell-00EA0098.a26..1189810670.2007-09-14-22-57-50.wav_chan0.xml,4,4,0,0,0,0,0,0,
14-Sep-07 23:31:41,shell-00EA0099.a26..1189812701.2007-09-14-23-31-41.wav_chan0.xml,56,40,8,8,0,0,0,0,
15-Oct-07 00:28:09,shell-00EA1376.a26..1192408089.2007-10-15-00-28-09.wav_chan0.xml,550,295,4,37,202,8,4,0,
15-Oct-07 01:02:00,shell-00EA1377.a26..1192410120.2007-10-15-01-02-00.wav_chan0.xml,1116,708,4,37,365,2,0,0,
15-Oct-07 01:35:52,shell-00EA1378.a26..1192412152.2007-10-15-01-35-52.wav_chan0.xml,437,215,5,43,169,1,4,0,
15-Oct-07 02:09:43,shell-00EA1379.a26..1192414183.2007-10-15-02-09-43.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 02:43:35,shell-00EA1380.a26..1192416215.2007-10-15-02-43-35.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Oct-07 03:17:27,shell-00EA1381.a26..1192418247.2007-10-15-03-17-27.wav_chan0.xml,546,252,0,49,244,0,1,0,
15-Oct-07 03:51:19,shell-00EA1382.a26..1192420279.2007-10-15-03-51-19.wav_chan0.xml,0,0,0,0,0,
15-Oct-07 04:25:10,shell-00EA1383.a26..1192422310.2007-10-15-04-25-10.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Oct-07 04:59:02,shell-00EA1384.a26..1192424342.2007-10-15-04-59-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 05:32:55,shell-00EA1385.a26..1192426375.2007-10-15-05-32-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 06:06:48,shell-00EA1386.a26..1192428408.2007-10-15-06-06-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 06:40:43,shell-00EA1387.a26..1192430443.2007-10-15-06-40-43.wav_chan0.xml,1,0,0,1,0,0,0,0,
15-Oct-07 07:14:37,shell-00EA1388.a26..1192432477.2007-10-15-07-14-37.wav_chan0.xml,5,5,0,0,0,0,0,0,
15-Oct-07 07:48:32,shell-00EA1389.a26..1192434512.2007-10-15-07-48-32.wav_chan0.xml,7,5,0,2,
15-Oct-07 08:22:26,shell-00EA1390.a26..1192436546.2007-10-15-08-22-26.wav_chan0.xml,2,1,0,1,0,
15-Oct-07 08:56:21,shell-00EA1391.a26..1192438581.2007-10-15-08-56-21.wav_chan0.xml,3,3,0,0,0,0,0,0,
15-Oct-07 09:30:13,shell-00EA1392.a26..1192440613.2007-10-15-09-30-13.wav_chan0.xml,3,2,0,1,0,0,0,0,
15-Oct-07 10:04:04,shell-00EA1393.a26..1192442644.2007-10-15-10-04-04.wav_chan0.xml,5,2,0,2,1,
15-Oct-07 10:37:56,shell-00EA1394.a26..1192444676.2007-10-15-10-37-56.wav_chan0.xml,5,1,0,4,0,0,0,0,
15-Oct-07 11:11:48,shell-00EA1395.a26..1192446708.2007-10-15-11-11-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 11:45:39,shell-00EA1396.a26..1192448739.2007-10-15-11-45-39.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 12:19:31,shell-00EA1397.a26..1192450771.2007-10-15-12-19-31.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Oct-07 12:53:23,shell-00EA1398.a26..1192452803.2007-10-15-12-53-23.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 13:27:15,shell-00EA1399.a26..1192454835.2007-10-15-13-27-15.wav_chan0.xml,6,4,0,2,0,
15-Oct-07 14:01:07,shell-00EA1400.a26..1192456867.2007-10-15-14-01-07.wav_chan0.xml,3,2,0,1,0,0,0,0,
15-Oct-07 14:35:00,shell-00EA1401.a26..1192458900.2007-10-15-14-35-00.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 15:08:53,shell-00EA1402.a26..1192460933.2007-10-15-15-08-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 15:42:47,shell-00EA1403.a26..1192462967.2007-10-15-15-42-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Oct-07 16:16:42,shell-00EA1404.a26..1192465002.2007-10-15-16-16-42.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 16:50:36,shell-00EA1405.a26..1192467036.2007-10-15-16-50-36.wav_chan0.xml,11,8,0,2,1,0,0,0,
15-Oct-07 17:24:31,shell-00EA1406.a26..1192469071.2007-10-15-17-24-31.wav_chan0.xml,9,7,0,2,0,0,0,0,
15-Oct-07 17:58:25,shell-00EA1407.a26..1192471105.2007-10-15-17-58-25.wav_chan0.xml,3,2,0,1,0,0,0,0,
15-Oct-07 18:32:17,shell-00EA1408.a26..1192473137.2007-10-15-18-32-17.wav_chan0.xml,5,3,0,2,0,0,0,0,
15-Oct-07 19:06:09,shell-00EA1409.a26..1192475169.2007-10-15-19-06-09.wav_chan0.xml,12,2,0,10,0,0,0,0,
15-Oct-07 19:40:00,shell-00EA1410.a26..1192477200.2007-10-15-19-40-00.wav_chan0.xml,7,3,0,4,0,0,0,0,
15-Oct-07 20:13:52,shell-00EA1411.a26..1192479232.2007-10-15-20-13-52.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 20:47:44,shell-00EA1412.a26..1192481264.2007-10-15-20-47-44.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Oct-07 21:21:36,shell-00EA1413.a26..1192483296.2007-10-15-21-21-36.wav_chan0.xml,2,0,0,2,0,0,0,0,
15-Oct-07 21:55:27,shell-00EA1414.a26..1192485327.2007-10-15-21-55-27.wav_chan0.xml,1,0,0,1,0,0,0,0,
15-Oct-07 22:29:19,shell-00EA1415.a26..1192487359.2007-10-15-22-29-19.wav_chan0.xml,5,2,0,3,0,0,0,0,
15-Oct-07 23:03:11,shell-00EA1416.a26..1192489391.2007-10-15-23-03-11.wav_chan0.xml,9,1,0,8,0,0,0,0,
15-Oct-07 23:37:04,shell-00EA1417.a26..1192491424.2007-10-15-23-37-04.wav_chan0.xml,6,0,0,6,0,0,0,0,
15-Sep-07 00:05:33,shell-00EA0100.a26..1189814733.2007-09-15-00-05-33.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Sep-07 00:39:24,shell-00EA0101.a26..1189816764.2007-09-15-00-39-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 01:13:15,shell-00EA0102.a26..1189818795.2007-09-15-01-13-15.wav_chan0.xml,7,7,0,0,0,0,0,0,
15-Sep-07 01:47:07,shell-00EA0103.a26..1189820827.2007-09-15-01-47-07.wav_chan0.xml,1,1,0,0,0,
15-Sep-07 02:20:57,shell-00EA0104.a26..1189822857.2007-09-15-02-20-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 02:54:49,shell-00EA0105.a26..1189824889.2007-09-15-02-54-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 03:28:40,shell-00EA0106.a26..1189826920.2007-09-15-03-28-40.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Sep-07 04:02:33,shell-00EA0107.a26..1189828953.2007-09-15-04-02-33.wav_chan0.xml,4,4,0,0,0,0,0,0,
15-Sep-07 04:36:27,shell-00EA0108.a26..1189830987.2007-09-15-04-36-27.wav_chan0.xml,8,2,4,2,0,0,0,0,
15-Sep-07 05:10:20,shell-00EA0109.a26..1189833020.2007-09-15-05-10-20.wav_chan0.xml,3,1,2,0,0,0,0,0,
15-Sep-07 05:44:14,shell-00EA0110.a26..1189835054.2007-09-15-05-44-14.wav_chan0.xml,5,4,1,0,0,0,0,0,
15-Sep-07 06:18:07,shell-00EA0111.a26..1189837087.2007-09-15-06-18-07.wav_chan0.xml,3,1,0,2,0,0,0,0,
15-Sep-07 06:52:01,shell-00EA0112.a26..1189839121.2007-09-15-06-52-01.wav_chan0.xml,3,3,0,0,0,0,0,0,
15-Sep-07 07:25:53,shell-00EA0113.a26..1189841153.2007-09-15-07-25-53.wav_chan0.xml,8,8,0,0,0,0,0,0,
15-Sep-07 07:59:44,shell-00EA0114.a26..1189843184.2007-09-15-07-59-44.wav_chan0.xml,2,1,1,0,0,0,0,0,
15-Sep-07 08:33:35,shell-00EA0115.a26..1189845215.2007-09-15-08-33-35.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Sep-07 09:07:26,shell-00EA0116.a26..1189847246.2007-09-15-09-07-26.wav_chan0.xml,9,8,1,0,0,0,0,0,
15-Sep-07 09:41:18,shell-00EA0117.a26..1189849278.2007-09-15-09-41-18.wav_chan0.xml,2,0,2,0,0,0,0,0,
15-Sep-07 10:15:09,shell-00EA0118.a26..1189851309.2007-09-15-10-15-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 10:49:00,shell-00EA0119.a26..1189853340.2007-09-15-10-49-00.wav_chan0.xml,2,2,0,0,0,0,0,0,
15-Sep-07 11:22:51,shell-00EA0120.a26..1189855371.2007-09-15-11-22-51.wav_chan0.xml,8,4,4,0,0,0,0,0,
15-Sep-07 11:56:43,shell-00EA0121.a26..1189857403.2007-09-15-11-56-43.wav_chan0.xml,8,6,2,0,0,0,0,0,
15-Sep-07 12:30:35,shell-00EA0122.a26..1189859435.2007-09-15-12-30-35.wav_chan0.xml,10,9,1,0,0,0,0,0,
15-Sep-07 13:04:28,shell-00EA0123.a26..1189861468.2007-09-15-13-04-28.wav_chan0.xml,5,4,1,0,0,0,0,0,
15-Sep-07 13:38:22,shell-00EA0124.a26..1189863502.2007-09-15-13-38-22.wav_chan0.xml,8,7,1,0,0,0,0,0,
15-Sep-07 14:12:15,shell-00EA0125.a26..1189865535.2007-09-15-14-12-15.wav_chan0.xml,5,3,2,0,0,0,0,0,
15-Sep-07 14:46:09,shell-00EA0126.a26..1189867569.2007-09-15-14-46-09.wav_chan0.xml,6,4,2,0,0,0,0,0,
15-Sep-07 15:20:03,shell-00EA0127.a26..1189869603.2007-09-15-15-20-03.wav_chan0.xml,8,7,0,1,0,0,0,0,
15-Sep-07 15:53:57,shell-00EA0128.a26..1189871637.2007-09-15-15-53-57.wav_chan0.xml,9,5,4,0,0,0,0,0,
15-Sep-07 16:27:48,shell-00EA0129.a26..1189873668.2007-09-15-16-27-48.wav_chan0.xml,5,0,5,0,0,0,0,0,
15-Sep-07 17:01:39,shell-00EA0130.a26..1189875699.2007-09-15-17-01-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 17:35:30,shell-00EA0131.a26..1189877730.2007-09-15-17-35-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 18:09:22,shell-00EA0132.a26..1189879762.2007-09-15-18-09-22.wav_chan0.xml,8,8,0,0,0,0,0,0,
15-Sep-07 18:43:13,shell-00EA0133.a26..1189881793.2007-09-15-18-43-13.wav_chan0.xml,4,4,0,0,0,
15-Sep-07 19:17:05,shell-00EA0134.a26..1189883825.2007-09-15-19-17-05.wav_chan0.xml,5,3,2,0,0,0,0,0,
15-Sep-07 19:50:56,shell-00EA0135.a26..1189885856.2007-09-15-19-50-56.wav_chan0.xml,2,1,1,0,0,
15-Sep-07 20:24:46,shell-00EA0136.a26..1189887886.2007-09-15-20-24-46.wav_chan0.xml,5,5,0,0,0,0,0,0,
15-Sep-07 20:58:38,shell-00EA0137.a26..1189889918.2007-09-15-20-58-38.wav_chan0.xml,5,2,3,0,0,0,0,0,
15-Sep-07 21:32:30,shell-00EA0138.a26..1189891950.2007-09-15-21-32-30.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Sep-07 22:06:23,shell-00EA0139.a26..1189893983.2007-09-15-22-06-23.wav_chan0.xml,1,1,0,0,0,0,
15-Sep-07 22:40:17,shell-00EA0140.a26..1189896017.2007-09-15-22-40-17.wav_chan0.xml,1,1,0,0,0,0,0,0,
15-Sep-07 23:14:11,shell-00EA0141.a26..1189898051.2007-09-15-23-14-11.wav_chan0.xml,7,7,0,0,0,0,0,0,
15-Sep-07 23:48:04,shell-00EA0142.a26..1189900084.2007-09-15-23-48-04.wav_chan0.xml,5,5,0,0,0,0,0,0,
16-Oct-07 00:10:57,shell-00EA1418.a26..1192493457.2007-10-16-00-10-57.wav_chan0.xml,2,1,0,1,0,0,0,0,
16-Oct-07 00:44:51,shell-00EA1419.a26..1192495491.2007-10-16-00-44-51.wav_chan0.xml,2,0,0,2,0,0,
16-Oct-07 01:18:46,shell-00EA1420.a26..1192497526.2007-10-16-01-18-46.wav_chan0.xml,6,0,0,6,0,
16-Oct-07 01:52:40,shell-00EA1421.a26..1192499560.2007-10-16-01-52-40.wav_chan0.xml,10,10,0,0,0,0,0,0,
16-Oct-07 02:26:35,shell-00EA1422.a26..1192501595.2007-10-16-02-26-35.wav_chan0.xml,7,4,0,3,0,0,0,0,
